vi,cn
"Kiến thuyết ngô hoàng tương chấp chính,",見說吾皇將執政，
Khủng phiền tái khởi tống an xa.,恐煩再起送安車。
Vân thu thiên ngoại điểu quy lâm,雲收天外鳥歸林，
Hà đạm yên khinh nhật ảnh trầm,霞淡煙輕日影沈。
Tứ dã nông ca cao trạch nhuận,四野農歌膏澤潤，
Trùng dương ngư vịnh thuỷ lưu thâm,重洋魚詠水流深。
Khí chưng viêm hải phong thường tật,氣蒸炎海風常疾，
Địa tiếp Hồ sơn vũ bất dâm,地接胡山雨不霪。
Xứ xứ kinh qua giai lạc thổ,處處經過皆樂土，
Giang hồ dục lão thiếu niên tâm,江湖欲老少年心。
"Ngũ dạ câu trần lâm sóc thổ,",​五夜鉤陳臨朔土，
Tam xuân thuỵ ái nhiễu nam thiên.,三春瑞靄繞南天。
"Vũ mao hành sắc thiên dư lý,",羽旄行色千餘里，
Nghi vệ nhân tình nhị thập niên.,儀衛人情二十年。
"Bàn thạch kim âu kim xã tắc,",磐石金甌今社稷，
Phân mao đồng trụ cựu sơn xuyên.,分茅銅柱舊山川。
"Minh đường tự hữu quang minh chúc,",明堂自 有光明燭，
Vô sĩ sư quan Thất nguyệt thiên.,無俟師官七月篇。
"Trường đình bắc vọng lộ thiều thiều,",​長亭北望路迢迢，
Thuý liễn thanh trần tế mã kiêu.,翠輦清塵細馬驕。
"Cửu mạch tự y song khuyết thự,",九陌自依雙闕曙，
Tam Thai ưng bạng ngũ vân dao.,三台應傍五雲遙。
"Đỗ Lăng hiến phú năng vô biểu,",杜陵獻賦能無表，
Thục khách thăng tiên tự hữu kiều.,蜀客昇仙自有橋。
"Chính hỷ cố sơn quy mộng hảo,",正喜故山歸夢好，
Tô Giang yên nguyệt tiếp quân thiều.,蘇江煙月接鈞韶。
"Chu vương tây giá bát long xa,",周王西駕八龍車，
Hán sứ đông phi vạn lý sà.,漢使東飛萬里槎。
"Qua kích khí sâm kim khuyết nhật,",戈戟氣森金闕日，
Tinh kỳ vụ quyển ngọc môn sa.,旌旗霧捲玉門沙。
"Đàm binh kỷ cá không môn sắt,",談兵幾箇空門虱，
Mưu quốc hà nhân dục hoạ xà.,謀國何人欲畫蛇。
"Văn đạo Chiêu Lăng thần mã tại,",聞道昭陵神馬在，
Thương mang thiên ý vị trường ta.,蒼茫天意未長嗟。
"Lịch đại khoa danh tại hãn thanh,",歷代科名在汗青，
Thương tang y cựu nhất Văn đình.,滄桑依舊一文亭。
"Môn đương thập đạo cao lâu các,",門當十道高樓閣，
Song túc phi yên đạm kết bình.,窗宿飛煙淡結屏。
"Ngọc trạch tích bồi danh giáo địa,",玉澤昔陪名教地，
Hoàng cương tân bí giản thư tinh.,皇綱新賁簡書星。
"Khánh vân tương kiến quang hoa đán,",慶雲相見光華旦，
Nhất quốc chiêm y cụ điển hình.,一國瞻依具典型。
"Lộ nhập Vân Đồn sơn phục sơn,",路入雲屯山復山，
Thiên khôi địa thiết phó kỳ quan.,天恢地設付奇觀。
"Nhất bàn lam bích trừng minh kính,",一盤藍碧澄明鏡，
Vạn hộc nha thanh đoả thuý hoàn.,萬斛鴉青鬌翠鬟。
"Vũ trụ đốn thanh trần hải nhạc,",宇宙頓清塵海岳，
Phong ba bất động thiết tâm can.,風波不動鐵心肝。
"Vọng trung ngạn thảo thê thê lục,",望中岸草萋萋綠，
Đạo thị phiên nhân trú bạc loan.,道是藩人駐舶灣。
"Tà huy thu sắc cảnh liêu liêu,",斜暉秋色景寥寥，
Thi kệ du quan ức cựu triều.,詩偈遊觀憶舊朝。
"Thuỵ mã tường lân dư thạch cốt,",瑞馬祥麟餘石骨，
Tịnh am minh tháp ỷ nham yêu.,淨庵明塔倚岩腰。
"Kỷ niên bi tại văn cơ một,",紀年碑在文幾沒，
Tàng bản kinh tồn kiếp bán thiêu.,藏板經存劫半燒。
"Cổ tích truyền lai bồ tát hiện,",古跡傳來菩薩現，
Khả năng toạ trấn thử phong triều?,可能坐鎮此風潮。
"Trường khiếu Tô Môn vị hữu kỳ,",長嘯蘇門未有期，
Tây du biều lạp hận lai trì.,西遊瓢笠恨來遲。
"Hô đăng cộng thám Từ công tích,",呼燈共探徐公跡，
Môn tiển tần khan Cảnh Thống bi.,捫蘚頻看景統碑。
"Tứ diện vân sơn nhàn chỉ cố,",四面雲山閒指顧，
Bách niên nhân thế kỷ hưng suy.,百年人世幾興衰。
"Bình sinh lãng tích na trùng vấn,",平生浪迹那重問，
Thủ bả liên hoa tiếu tự tri.,手把蓮花笑自知。
"Thôn ông ái thuyết lão Thượng thư,",村翁愛說老尚書，
Tuế mộ qui lai thuỷ trúc cư.,歲暮歸來水竹居。
"Lạc nhật tính tuỳ trần sự cải,",落日併隨塵事改，
Cấp lưu thiên giác lại tình sơ.,急流偏覺吏情疏。
"Hiện thân nhập thế kinh tam dĩ,",現身入世經三已，
Thục nhãn khan nhân ngộ lục như.,熟眼看人悟六如。
"Quyện ngã tiệm thành chân lãn tản,",倦我漸成真懶散，
Thử sơn đoan nghĩ trúc tinh lư.,此山端擬築精廬。
"Đàm thanh lộ quýnh trúc âm lương,",潭清路迥竹陰涼，
Nhật xuất Đông A nhận đế hương.,日出東阿認帝鄉。
"Tự do kim thân truyền thái thượng,",自由金身傳太上，
Độc lưu bảo tháp phó Thiên Trường.,獨留寶塔付天長。
"Phổ Minh Lý đỉnh danh không ký,",普明李鼎名空記，
Cảnh Trị Lê bi tự bán hoang.,景治黎碑字半荒。
"Cứu thế chân nhân tâm khổ thậm,",救世真人心苦甚，
Liên đài nhất ngoạ kỷ tang thương.,蓮臺一臥幾桑滄。
"Mãn sơn loạn khiếu bất như quy,",滿山亂嘯不如歸，
Giải sử hành nhân bộ bộ trì.,解使行人步步遲。
"Kinh quốc nguyệt mang hàn chử chiếu,",京國月忙寒渚照，
Cố hương vân trục viễn sơn phi.,故鄉雲逐遠山飛。
"Phiêu bồng thân thế khinh như diệp,",飄蓬身世輕如葉，
Sào kiển tâm quan loạn tự ty.,繅繭心關亂似絲。
"Lạc thú dục phân cừ nhất bán,",樂趣欲分渠一半，
Kê trù hà sự xúc chinh y.,雞籌何事促征衣。
"Hồi thủ gia san lữ mộng triền,",回首家山旅夢纏，
Quá sơn đáo hải hựu hành biên.,過山到海又行邊。
"Thần hôn cận địa tư sai uý,",晨昏近地斯差慰，
"Bảo chướng luân tài vị tất nhiên,",保障掄才未必然。
"Hình dịch bán sinh niên bán bách,",形役半生年半百，
Tuần tuyên tam tải lộ tam thiên.,旬宣三載路三遷。
"Trương, Ngô nhị lão đăng lâm xứ,",張吳二老登臨處，
Tiền hậu tao phùng hoặc túc duyên.,前後遭逢或夙緣。
"Ngân hà tạc dạ tự thiên khuynh,",銀河昨夜自天傾，
Giang thuỷ mang mang giang ngạn bình.,江水茫茫江岸平。
"Vị tín quỉ thần năng tướng hựu,",未信鬼神能相佑，
Tẫn giao long hổ thất tinh linh.,盡教龍虎失精靈。
"Bình cư bất hội giảng trung tín,",平居不會講忠信，
Đáo xứ vô phương tề tử sinh.,到處無妨薺死生。
"Cánh hữu hiểm hy nhiêu thập bội,",更有險巇饒十倍，
Ngô tương hà dĩ khấu thần minh.,吾將何以叩神明。
"Kim thiết trầm trầm, tịch dạ minh,",金鐵沉沉寂夜鳴，
"Khanh hoanh biện đắc hải đào thanh,",鏗訇辨得海濤聲。
"Súc năng tái trọng nghi vô nộ,",畜能載重宜無怒，
Khiêm bản cư ty khởi bất bình.,謙本居卑起不平。
"Thế vị thừa phong bôn sử cấp,",世為承風奔駛急，
Cơ nhân kích ngạn phát lôi oanh.,机因擊岸發雷轟。
"Tối thâm tình xứ hà nhân trắc,",最深情處何人測，
Nạp tận quần xuyên độc ố doanh.,納盡群川獨惡盈。
"Cùng hạng u cư khổ tịch liêu,",窮巷幽居苦寂寥，
Ô cân trúc trượng vãn tiêu diêu.,烏巾竹杖晚逍遙。
"Hoang thôn nhật lạc, hà thê thụ.",荒村日落霞棲樹，
"Dã kính nhân hy, thuỷ một kiều.",野徑人稀水沒橋。
"Kim cổ vô cùng giang mạc mạc,",今古無窮江漠漠，
Anh hùng hữu hận diệp tiêu tiêu.,英雄有恨葉蕭蕭。
"Quy lai độc bẵng lan can toạ,",歸來獨憑欄杆坐，
Nhất phiến băng thiềm quải bích tiêu.,一片冰蟾掛碧霄。
"Xuân thiên huề thủ đáo Vân Môn,",春天攜手到雲門，
Nhất toạ thiền lâm tịnh lục côn.,一座禪林凈六棍。
"Uyển táo đài sinh tăng bất tại,",碗灶苔生僧不在，
Sài phi vũ lạc Phật vô ngôn.,柴扉雨落佛無言。
"Bán văn bất trị hủ hồng viện,",半文不值腐紅院，
Bát tự không mê yên thuỷ thôn.,八字空迷煙水村。
"Nhân tĩnh dạ thâm đa thiểu khách,",人靜夜深多少客，
Khả năng tuệ nhãn chiếu quai côn.,可能慧眼照乖棍。
"Tố lưu dẫn lãm bạng thanh loan,",泝流引纜傍清巒，
Viễn thính đào thanh hưởng Đại Than.,遠聽濤聲響大灘。
"Sơn chướng giang loan phiên tống lãng,",山障江灣翻送浪，
Thạch phù thuỷ diện kích hồi thoan.,石浮水面激迴湍。
"Tuần sảnh kỳ phất yên phong khởi,",巡廳旗拂烟烽起，
Sùng miếu hương hàm nhật ảnh tàn.,崇廟香含日影殘。
"Hạo hứng thuỳ tri dư lạc xứ,",浩興誰知余樂處，
Hang đầu tiểu chước toạ quan lan.,舡頭小酌坐觀瀾。
"Lâm loan bạch thủ độn kinh thành,",林巒白首遁京城，
Phất tụ cao sơn viễn cánh hinh.,拂袖高山遠更馨。
"Kỷ nguyện tịnh cân xu trượng tịch,",幾願淨巾趨丈席，
Hốt văn di lý yểm thiền quynh.,忽聞遺履掩禪扃。
"Trai đình u điểu không đề nguyệt,",齋庭幽鳥空啼月，
Mộ tháp thuỳ nhân vị tác minh.,墓塔誰人為作銘。
"Đạo lữ bất tu thương vĩnh biệt,",道侶不須傷永別，
Viện tiền sơn thuỷ thị chân hình.,院前山水是真形。
"Tòng vô hiện hữu, hữu vô thông,",從無現有有無通，
Hữu hữu vô vô tất cánh đồng.,有有無無畢竟同。
"Phiền não bồ đề nguyên bất nhị,",煩惱菩提元不二，
Chân như vọng niệm tổng giai không.,真如妄念總皆空。
"Thân như huyễn kính nghiệp như ảnh,",身如幻鏡業如影，
Tâm nhược thanh phong tính nhược bồng.,心若清風性若蓬。
"Hưu vấn tử sinh ma dữ Phật,",休問死生魔與佛，
Chúng tinh củng bắc thuỷ triều đông.,眾星拱北水潮東。
"Khuất chỉ phiêu bồng ký ngũ niên,",屈指飄蓬既五年，
Kim thu thôn tự nhất tham thiền.,今秋村寺一參禪。
"Cúc hoa sơ quải hoàng kim giáp,",菊花初掛黃金甲，
Bối diệp trọng chiếm bạch ngọc thuyên.,貝葉重占白玉銓。
"Vãng sự kỷ hồi hoè quốc mộng,",往事幾回槐國夢，
Cố ngô y cựu trúc lâu duyên.,故吾依舊竹樓緣。
"Linh am tự tại linh quang tĩnh,",靈庵自在靈光靜，
Sảng nhập ngân câu tú thuỷ liên.,爽入銀鉤秀水連。
"Thống khốc Giang Nam lão cự khanh,",痛哭江南老鉅卿，
Đông phong thấp lệ vị thương tình.,東風濕淚為傷情。
"Vô đoan thiên thượng biên niên nguyệt,",無端天上編年月，
Bất quản nhân gian hữu tử sinh.,不管人間有死生。
"Vạn điệp bạch vân già cố trạch,",萬疊白雲遮故宅，
Nhất đôi hoàng nhưỡng phúc hương danh.,一堆黃壤覆香名。
"Hồi thiên lực lượng tuỳ lưu thuỷ,",回天力量隨流水，
Lưu thuỷ than đầu cộng bất bình.,流水灘頭共不平。
"Bích Hán minh loan bất động trần,",碧漢鳴鸞不動塵，
Ngọc kinh phiêu nhiễu hội tinh thần.,玉京縹繞會星辰。
"Vũ hồi Ngao Bối tam sơn tuyết,",舞回鼇背三山雪，
Tửu thượng long nhan vạn quốc xuân.,酒上龍顏萬國春。
"Vật bị nhân phong vinh ngự uyển,",物被仁風榮禦苑，
Thuỷ hàm thánh trạch dật Thiên Tân.,水涵聖澤溢天津。
"Việt Nam ky lữ bồi ban liệt,",越南羈旅陪班列，
Chỉ xích quang chiêu nhật nguyệt tân.,咫尺光昭日月新。
"Sở, Việt cương loan thịnh sản tùng,",楚粵崗巒盛產松，
Đình đình giáp đạo lục âm nùng.,亭亭夾道綠陰濃。
"Tham thiên lão cán phương điều đạt,",參天老幹方條達，
Mãn địa anh chi cánh uất thông.,滿地英枝更鬱蔥。
"Tụ bảo đoàn đoàn căn hữu hổ,",聚寶團團根有虎，
Lăng sương cá cá giáp thành long.,凌霜個個甲成龍。
"Ái cừ đặc lập ngang nhiên cốt,",愛渠特立昂然骨，
Bất phạ hàn uy tuế hữu đông.,不怕寒威歲有冬。
"Khoả quốc hân nhiên tiện thoát y,",躶國欣然便脫衣，
"Lễ phi vô dã, tục tuỳ nghi.",禮非亡也俗隨宜。
"Kim xuyên thốc ẩu vi huyền dặc,",金穿禿嫗為懸杙，
Minh kính manh nhân tác cái chi.,明鏡盲人作蓋卮。
"Ngọc tháo nhập cầm ngưu bất thính,",玉操入琴牛不聽，
Hoa trang anh lạc tượng hà tri.,花粧瓔珞象何知。
"Hu ta nhất khúc huyền trung diệu,",吁嗟一曲玄中妙，
Hợp bả hoàng kim chú Tử Kỳ.,合把黃金鑄子期。
"Vị Hoàng giang thượng Vị Hoàng doanh,",渭潢江上渭潢營，
Lâu lỗ sâm si tiếp thái thanh.,樓櫓參差接太青。
"Cổ độ tà dương khan ẩm mã,",古渡斜陽看飲馬，
Hoang giao tĩnh dạ loạn phi huỳnh.,荒郊靜夜亂飛螢。
"Cổ kim vị kiến thiên niên quốc,",古今未見千年國，
Hình thế không lưu bách chiến danh.,形勢空留百戰名。
"Mạc hướng Thanh Hoa thôn khẩu vọng,",莫向清華村口望，
Điệp Sơn bất cải cựu thì thanh.,疊山不改舊時青。
"Đại địa như hà dịch khởi tha,",大地如何剔起他，
Lao nhương tối thị lực điền gia.,勞攘最是力田家。
"Hạ thu cần động mưu nguyên thấp,",夏秋勤動謀原濕，
Đán mộ tư lường nghệ thái hoà.,旦暮思量藝泰禾。
"Tỉ chỉ vô vong chi nhật phú,",耜趾無忘之日賦，
Thương sương thả ứng hữu niên ca.,倉箱且應有年歌。
"Trường giao thuận tắc duyên nam mẫu,",長教順則緣南畝，
Tâm chúc nguyên phi chiếu ỷ la.,心燭原非照綺羅。
"Hành lĩnh phù vân Tiêu thuỷ ba,",衡嶺浮雲瀟水波，
Liễu châu cố trạch thử phi gia ?,柳州故宅此非耶。
"Nhất thân xích trục lục thiên lý,",一身斥逐六千里，
Thiên cổ văn chương bát đại gia.,千古文章八大家。
"Huyết chỉ hãn nhan thành khổ hỹ,",血指汗顏誠苦矣，
Thanh khê gia mộc nại ngu hà.,清溪嘉木奈愚何。
"Tráng niên ngã diệc vi tài giả,",壯年我亦為材者，
Bạch phát thu phong không tự ta!,白髮秋風空自嗟。
"Xuân tiền đào lý mạn phân phân,",春前桃李漫紛紛，
Cấu diệp thương hành liễu bất văn.,垢葉蒼莖了不聞。
"Khổ tiết nhược vi an tố phận,",苦節若為安素分，
Cùng thu nhiên hậu kiến thanh phân.,窮秋然後見清芬。
"Ám liên lão phố ưng như thị,",暗憐老圃應如是，
Độc lập tây phong thục dữ quần.,獨立西風孰與群。
"Cao khiết trinh tâm phi dị đắc,",高潔貞心非易得，
Đào Tiềm quy khứ thuỷ tri quân.,陶潛歸去始知君。
"Bách hoa khai thì nhĩ vị khai,",百花開時尒未開，
Bách hoa lạc tận nhĩ phương lai.,百花落盡尒方來。
"Độc đương hàn tuế thuỳ vi ngẫu,",獨當寒歲誰為偶，
Bất lạc phương tâm chân khả ai.,不落芳心真可哀。
"Ly bạn sâm si bán lục trúc,",籬畔參差半綠竹，
Song tiền niệu na tân hồng mai.,窗前嬝娜新紅梅。
"Hàm bôi toạ khán nhất vi tiếu,",啣杯坐看一微笑，
Bất phụ hưu ông tích nhật tài.,不負休翁昔日栽。
"Biệt thử phồn hoa thập kỉ niên,",別此繁華十幾年，
Nhi kim trùng quá đại phi tiền.,而今重過大非前。
"Nhãn trung lí lạc đa điêu háo,",眼中里落多彫耗，
Tâm thượng tri giao bán tích quyên.,心上知交半瘠捐。
"Nhân tạp tứ di tiền hậu thị,",人雜肆移前後市，
Lạo thâm bình tẩm hạ thu điền.,潦深平浸夏秋田。
"Đường lư kiến thuyết do nùng ấm,",堂廬見說猶濃蔭，
Khách bộ đê hồi tứ võng nhiên.,客步低回思惘然。
"Thử tử bất tri hà xứ lai,",此子不知何處來，
Tiểu viên cách tuế ngẫu nhiên tài.,小園隔歲偶然栽。
"Diệp do vị phát hoa tranh phát,",葉猶未發花爭發，
Hoa ký bất khai diệp thuỷ khai.,花既不開葉始開。
"Oái uý dĩ phi quần thảo ngũ,",薈蔚已非群草伍，
Thanh phân ưng thị bách hoa khôi.,清芬應是百花魁。
"Tuý ông thần tịch sổ tương uỷ,",醉翁晨夕數相慰，
Thế mạc tử tri chân khả ai.,世莫子知真可哀。
"Tiền thân chủng xuất tự Bồng Lai,",前身種出自蓬萊，
Di hướng Bồ Đề viện lý tài.,移向菩提院裏栽。
"Tố nhuỵ quang tranh đông dạ tuyết,",素蕊光爭冬夜雪，
Kỳ phương phẩm đoạt lĩnh đầu mai.,其芳品奪嶺頭梅。
"Hương chân vương giả thiên thuỳ thưởng,",香真王者天垂賟，
