vi,cn
Quân bồng bán dạ thanh.,筠篷半夜聲。
Khả dĩ nhậm trọng trí viễn;,可以任重致遠；
"Hồ đồng kết thúc hoàn nan hữu,",胡童結束還難有，
"Thọ khảo dữ lệnh danh, chung nan lưỡng đắc, dao dao nhất hoạn, ỷ lư từ mẫu tối thương tâm.",壽考與令名，終難兩得，遙遙一宦，倚閭慈母最傷心。
Khan nhĩ bô tru hà xứ sở.,看爾逋誅何處所。
"Dư phương nhị tiếp đối thử cảnh,",予方弭楫對此景，
"Viễn nhân hoài đức tự tâm quy,",遠人懷德自心歸，
"Truỵ hà nhi tử,",墜河而死，
Hồi thuyền bất tự do.,回船不自由。
"Quân niệm dân gian tối khả liên,",君念民艱最可憐，
"Nhất sinh đại tiếu năng kỷ hồi,",一生大笑能幾回，
Dạ cửu xâm la miệt,夜久侵羅襪。
"Vu dĩ thình chi,",于以盛之？
Ngũ lý nhất hậu binh hoả thôi.,五里一堠兵火催。
Yêu cung khoá mã phân khu trì.,腰弓跨馬紛驅馳。
Tắc nhĩ sầu thinh tân triều sự.,塞耳愁聽新朝事。
Tương đối bi đề bất năng ngữ.,相對悲啼不能語。
Xuất nhập cố phán sinh quang huy.,出入顧盼生光輝。
Huyền hạc độc túc thanh sơn bạng.,玄鶴獨宿青山傍。
Bả duệ nam nam hướng lang thuyết.,把袂喃喃向郎說。
Mỹ tai!,美哉！
"Chân chân quân tử,",振振君子，
Cảm quân quý nghĩa khinh hoàng câm.,感君貴義輕黃金。
"Vị tác đương lô mại tửu nhân,",未作當壚賣酒人，
Hạt vân năng ly.,曷云能來？
Tiểu viện thanh lâu đại đạo biên.,小院青樓大道邊。
Không thành bãi vũ yêu chi tại.,空城罷舞腰支在。
Ca khúc động hàn xuyên.,歌曲動寒川。
Thiên hạ phong trần nhi diệc đắc.,天下風塵兒亦得。
"Nhất vân giang thuỷ hữu cự lân,",一云江水有巨鱗，
Thanh linh trường thử địa Hoàng Đinh thượng miếu Hoàng Lê hạ từ.,聲靈長此地皇丁上廟皇黎下祠。
"Tiểu nhi thiếu niên hữu kỳ chí,",小兒少年有奇志，
"Duy thử lương nhân,",維此良人，
Nhật nguyệt ký hối nhi phục minh.,日月既晦而復明。
"Bạch phát đăng cao lãn,",白髪登髙嬾，
Vương đức chi nhân.,王德之仁。
Phục kiêm phu tử trì thanh luận.,復兼夫子持清論。
"Sắt bỉ ngọc toản,",瑟彼玉瓚，
"Đào xã phong lưu các tự hào,",陶社風流各自豪，
Tòng lai khi khí thường khuynh phúc.,從來欹器常傾覆。
"Nhi tôn sinh trưởng dữ thế cách,",兒孫生長與世隔，
"Ngã hữu tửu hề vô đối ẩm,",我有酒兮無對飲，
Giang sơn uyển nhiên nhân đại cải.,江山宛然人代改。
"Nhẫm thúc bái bái,",荏菽旆旆。
Suất thì chiêu khảo.,率時昭考。
Tĩnh trần cơ hề tử hôi.,靜塵機兮死灰。
Hiền thần quốc trân.,賢臣國珍。
"Hoa chủng tuy nhân địa,",華種雖因地，
"Dẫn hồ trường dĩ tự chước, miện đình kha dĩ di nhan.",引壺觴以自酌，眄庭柯以怡顏。
Thủ tiêu tế chi.,取蕭祭脂。
Tâm chi ưu hĩ!,心之憂矣，
"Phương trượng thiệp hải phí thì tiết,",方丈涉海費時節，
"Sơn lâm hoàng trần tam bách xích,",山林黃塵三百尺，
"Truyền chi thất thập hữu nhị đại,",傳之七十有二代，
"Vãng lai thiên cổ tứ đàm luận,",往來千古肆談論，
"Tây phong tranh vanh phún lưu tuyền,",西峰崢嶸噴流泉，
"Khách xu nhi vấn chi, tẩu viết: Tử bất văn Thái Công chi điếu hoàng giả hồ? Đương kỳ ngược diễm phương xí, Thương thất như huỷ, Bách xuyên phất đằng, Chu đạo như chỉ. Công tỵ đạo nhi khứ chiên, viên vu tư hề lệ chỉ. Thác dĩ điếu nhi ẩn chi, khương cao thượng kỳ tâm chí. Thìn kỳ tình không liễm diễm, biệt phố sâm si, hàn ba luyện nhược, khê thuỷ liên y; niểu trúc can chi địch địch, tản hương nhĩ chi phi phi. Hoặc yển hoặc lý, du dương hồ hạnh tảo chi thượng, hoặc chiên hoặc vị, dương ngữ hồ chiểu chỉ chi my; nhậm bỉ sở thích, phỉ ngã thị kỳ.",客趨而問之，叟曰：子不聞太公之釣璜者乎？當其虐焰方熾，商室如燬，百川沸騰，周道如砥。公避道而去旃，爰于茲兮戾止。托以釣而隱之，姜高尚其心志。辰其晴空瀲灩，別浦參差，寒波練若，溪水漣漪；裊竹竿之籊籊，散香餌之菲菲。或鰋或鯉，遊揚乎荇藻之上；或鱣或鮪，洋圉乎沼沚之湄。任彼所適，匪我是期。
Kế tự kỳ hoàng chi.,繼序其皇之。
"Quân khí ký suy, công kế toại quyết.",軍氣既衰，公計遂決。
Tương quả binh vi tác ky lữ.,將寡兵微作羈旅。
San hạ chu thuyền tự vãng hoàn.,山下舟船自往還。
"Vật vị tương khứ viễn,",勿謂相去遠，
"Tác Thiệu công khảo,",作召公考，
Hà kích độc bàng hoàng.,荷戟獨徬徨。
"Văn đạo Ba Sơn lý,",聞道巴山裏，
Mộng nhập Nam Ninh lệ thành huyết.,夢入南寧淚成血。
Hương nhiên như tại đan thanh lý.,香然如在丹青裏。
Bách bức bồ phàm nhãn để tề.,百幅蒲帆眼底齊。
Đắc chí tiện xương cuồng;,得志便猖狂；
Xuân lai thảo cánh thâm.,春來草更深。
"Thụ diểu trú mông mật mật vân,",樹杪晝蒙密密雲，
Lục bí như nhu;,六轡如濡。
Toạ hưởng đại danh nhi vô công.,坐享大名而無功。
"Triệu bỉ bộc phu,",召彼僕夫，
"Không đình phục hà hữu,",空庭復何有，
Lịch điếu Nhị Thế.,歷弔二世。
"Tủng khinh khu dĩ hạc lập,",竦輕軀以鶴立，
"Vị báo hoàn trung bách xuyên thuỷ,",爲報寰中百川水，
Hoa minh liễu ám quá tiền xuyên.,花明柳暗過前川。
"Tự tiểu đa tài học,",自小多才學，
Chức cạnh dụng lực.,職競用力。
Chú mục kiều biên như hữu đổ.,注目橋邊如有睹。
"Mạc tác thương nhân phụ,",莫作商人婦，
U ý tuế hàn đa.,幽意歲寒多。
Oanh ngữ bách hoa thì.,鶯語百花時。
"Nam lâu phương nhục thử,",南樓方辱暑，
"Tuyết tương lãnh ý thấu sơ thiềm,",雪將冷意透疎簷，
"Nhược tương bần tiện tỉ xa mã,",若將貧賤比車馬，
Cao trục thâm kỳ đạo tiền triết.,高蠋深期蹈前哲。
"Như cổ tam bội,",如賈三倍，
"Thán Bào Qua chi vô thất hề,",嘆匏瓜之無匹兮，
"Tống khách quy Nam Phố,",送客歸南浦，
"Lệ chúc dao dao nhược đoản kềnh,",淚燭搖搖箬短檠，
Thực dã chi cầm.,食野之芩。
"Hoàng vân lạc nhật cổ cốt bạch,",黄雲落日古骨白，
"Đương lưu xích túc tháp giản thạch,",當流赤足蹋澗石，
Phỉ phủ bất khắc.,匪斧不克。
"Dân chi chất hỹ,",民之質矣，
"Cổ giả thế xưng đại thủ bút,",古者世稱大手筆，
Thanh sơn vị hữu gia.,青山未有家。
"Túc sương tác cừu sơ phục tại,",鷫鷞作裘初服在，
"Cẩn bị phòng gian,",謹備防姦，
"Thương sơn dao dao giang lân lân,",蒼山遙遙江潾潾，
Hành nhân bang bang.,行人彭彭。
Kháp hữu tam bách thanh đồng tiền.,恰有三百青銅錢。
Xứ xứ trục quân chu.,處處逐君舟。
"Nhị mâu trùng ương,",二矛重英，
"Ngạo tuyết tâm hư,",傲雪心虛，
"Miên miên cát luỹ,",綿綿葛藟，
Trụ trượng xao môn khán tu trúc.,拄杖敲門看修竹。
"Binh cách vị tức nhân vị tô,",兵革未息人未蘇，
Ưu lai tư quân bất cảm vong.,憂來思君不敢忘。
Đoạn hà bán không ngư vĩ xích.,斷霞半空魚尾赤。
Thương thương hà xứ tầm.,蒼蒼何處尋。
Nhiên thường sát chi:,然嘗察之：
Hữu nữ như ngọc.,有女如玉。
"Sầm Tham huynh đệ giai hiếu kỳ,",岑參兄弟皆好奇，
Luân đàn can tý dữ hoá vãng lai.,輪彈肝臂與化往來。
Ngã tâm tây bi.,我心西悲。
"Sách phù lão dĩ lưu khế, thời kiểu thủ nhi du quan.",策扶老以流憩，時矯首而遊觀。
Dữ vi vô cùng.,與為無窮。
"Dân diệc lao chỉ,",民亦勞止，
"Nhĩ tửu ký đa,",爾酒既多，
"Ký ư thiên nhi thủ tất,",既於天而取必，
Vi ba long lân ta thảo lục.,微波龍鱗莎草綠。
"Tuế nguyệt vô tình thôi bút quản,",歲月無情催筆管，
Quan quả điên liên câu bất hoạch dĩ an kỳ sở.,鰥寡顛連俱不獲以安其所。
"Ngã hữu sổ hàng lệ,",我有數行淚，
"Khước ức thiên quan nghinh giá sơ,",卻憶千官迎駕初，
"Minh triêu du thượng uyển,",明朝遊上苑，
"Thiên trùng thiết võng hề, trầm giang để.",千重鐵網兮沈江底。
"Hí kịch sổ đoạn tửu trường vị khuynh,",戲劇數段酒觴未傾，
"Yên Triệu bi ca sĩ,",燕趙悲歌士，
"Phàm vật chi lai,",凡物之來，
Bất xuất chinh hề!,不出正兮，
"Chu Công đông chinh,",周公東征、
"Dạ mạn mạn kỳ nhược tuế hề, hoài uất uất kỳ bất khả tái canh.",夜曼曼其若歲兮，懷鬱鬱其不可再更。
"Ngạn dữ ân đồng quảng,",岸與恩同廣，
"Ưu lộc ngu ngu,",麀鹿噳噳，
Bạch phát chủng chủng lai vô tình.,白髮種種來無情。
Phảng phất Hồ sàng thức cố tang.,髣髴胡牀識故桑。
"Yêm yêm lương nhân,",厭厭良人，
"Thử sơn dữ ngã tối tương lân,",此山與我最相鄰，
Thiên tử bất tại Hàm Dương cung.,天子不在咸陽宮。
U cư mặc mặc như tàng đào.,幽居默默如藏逃。
Tân thư tả hận thác thuỳ truyền.,新書寫恨託誰傳。
"Bất hận quy lai trì,",不恨歸來遲，
"Y dư thánh triều, sùng văn thịnh thế.",猗歟聖朝，崇文盛世。
Thúc bạch vô lao nhậm bạch đầu.,束帛無勞任白頭。
"Ư thị điều âu, linh nhân lam lệ thảm thê, hiếp tức tăng hy.",於是調謳，令人惏悷憯悽，脅息增欷。
"Xâm Hạo cập Phương,",侵鎬及方，
"Đáo gia tu tri bãi vấn trình,",到家須知罷問程，
Hà nhật vong chi?,何日忘之！
"Nam quý trung cần,",男貴忠勤，
Sương xuy mộ mã thương hoàng sắc.,霜吹暮馬蒼黃色。
"Dạ đài vô Lý Bạch,",夜臺無李白，
"Tửu hàm nhĩ nhiệt vong đầu bạch,",酒酣耳熱忘頭白，
"Lâm xung nhàn nhàn,",臨衝閑閑，
"Hu mô định mệnh,",訏謨定命，
Duy kỳ hà cố?,維其何故？
"Cương cường tất tử nhân nghĩa vương,",剛強必死仁義王，
Bỉ mỹ nhân hề!,彼美人兮，
Tại Hạ hậu chi thế.,在夏后之世！
Trung dạ tương tùng tri giả thuỳ?,中夜相從知者誰？
"Công tử vị Doanh đình tứ mã,",公子為嬴停駟馬，
Hưu lương tuyệt lạp cô hạc hình.,休糧絕粒孤鶴形。
Văn vũ duy hậu.,文武維後。
"Ô hô! Ô hô! Bắc Ninh dân,",嗚呼！嗚呼！北寧民，
"Tự phi hung trung minh kính, bút hạ Xuân thu hề, hạt năng chí thị.",自非胸中明鏡，筆下春秋兮，曷能至是。
"Ai cáo quy tịch hề, phóng nhữ ngao tường.",哀告歸籍兮，放汝翱翔。
"Vũ lâm nhật chích dã hoả liệu,",雨淋日炙野火燎，
Lâu thượng chính bồi hồi.,楼上正徘徊。
Đát hề tại tâm.,怛兮在心。
Xà xuất yến sào bạch hồ lập.,蛇出燕巢白狐立。
Hàm đắc vân trung xích tố thư,銜得雲中尺素書。
"Sư Vọng tại tứ,",師望在肆，
Phục duy thượng hưởng!,伏惟尚饗！
"Tự quân chi khứ thiếp toàn my,",自君之去妾攢眉，
"Vu thử tri mẫu,",呈此菑畝。
Chí chi hà chi kiên hề!,寘之河之干兮，
Hà dĩ thiên chi?,何以遷之？
Mục vọng thân khinh.,目望身輕。
Ư yên thụ chỉ phát tường.,於焉受祉發祥。
Cách nghiệt hạ dân.,革孽夏民。
"Đạo trở thả tê,",道阻且躋；
"Oan đài dịch tiển lộ tiết giác,",剜苔剔蘚露節角，
Xuân lai phát kỷ chi.,春來發幾枝。
Duy tử chi hẩu.,維子之好。
"Hà khất bỉ tiểu thần,",何乞彼小臣，
Tác miếu dực dực.,作廟翼翼。
"Nam bắc dị tiêu hồn,",南北易銷魂，
Kỳ kỳ khổng hữu.,其祁孔有。
Tâm hoài bách ưu phục thiên lự.,心懷百憂復千慮。
"Tất suất tả hữu,",悉率左右、
"Hoa chi xuất Kiến Chương,",花枝出建章，
La vi cẩm trướng nhân hà tại?,羅幃錦帳人何在，
"Thoa hoành hoa khốn kinh tàn mộng,",釵橫花困驚殘夢，
Khẳng phỏng Hoán Hoa lão ông vô.,肯訪浣花老翁無。
"Khả sự như nhất,",可事如一，
"Thúc tại tẩu,",叔在藪，
"Bỉ thương giả hân,",彼蒼者天，
Bất nguyện cúc cung xa mã tiền.,不願鞠躬車馬前。
Bất trưởng hạ dĩ cách.,不長夏以革。
"Đại hạ thâm thiềm dữ cái phúc,",大廈深簷與蓋覆，
"Thượng hạ vị hình,",上下未形，
Dĩ tá nhung tịch.,以佐戎闢。
"Miểu miểu hàn lưu quảng,",淼淼寒流廣，
"Tử du văn phong động song trúc,",子猷聞風動窗竹，
"Ngọc tiết tuỳ đông các,",玉節隨東閣，
"Bất tri thâm lâm sự,",不知深林事，
"Cố nhân hữu tửu mạc trù trướng,",故人有酒莫惆悵，
"Vãng thì vu ngã bản vô ân,",往時于我本無恩，
Khổ cơ thuỷ đắc thực nhất trùng.,苦饑始得食一蟲。
"Mao y ước hề ngạn thượng đình,",茅依約兮岸上亭，
"Hốt phùng tuyệt diễm chiếu suy hủ,",忽逢絕艷照衰朽，
"Ô duy Nghệ Hoàng, bất thị hiểm nhi thị đức hề.",於維藝皇，不恃險而恃德兮。
Hán tâm Hán ngữ Thổ Phồn thân!,漢心漢語吐蕃身。
"Thuần tửu ẩm như hoa tiệm phóng,",醇酒飲如花漸放，
Y nhân hổ nhiệm nhân di sử.,依人虎任人頤使。
Quy khứ dục hà tùng.,歸去欲何從。
Hu ta khoát hề!,于嗟闊兮，
Chiếu tỉ đông nam Ngô dữ Việt.,詔徙東南吳與越。
"Quân liên thuỳ sí khách,",君憐垂翅客，
"Bức cân bàn đới bất quải thân,",幅巾鞶帶不挂身，
"Tây tùng thất hành kính nhi kiện,",西叢七莖勁而健，
Thủ đề trịch hoàn Thôi đại phu.,手提擲還崔大夫。
Can qua bất khẳng hưu.,干戈不肯休。
Lân lân cư đại hạ.,鱗鱗居大廈。
Sùng triêu kỳ vũ.,崇朝其雨。
Hu ta hồ!,于嗟乎，
"Chước tửu khuyến quân, quân mạc từ.",酌酒勸君君莫辭。
"Tinh tinh giả nga,",菁菁者莪，
Tuân mỹ thả hẩu.,洵美且好。
Thảo căn trích lộ âm cùng khấp.,草根滴露隂蛩泣。
Thiên ngoại khách phàm quy điểu tật.,天外客帆歸鳥疾。
Tại tiền thượng xứ.,在前上處。
Dĩ tẩy hồ my thiên chi tinh.,以洗乎弥天之腥。
Thập lý ngũ lý hành tương truy.,十里五里行相追。
Liễu Thăng tống tử nhi Chi Lăng lưu huyết;,柳升送死而支棱流血；
Vạn kính nhân tung diệt.,萬徑人蹤滅。
Huyết tác Trần Đào trạch trung thuỷ.,血作陳陶澤中水。
Nhất thiết lượng đẳng thân.,一切量等身。
"Biệt hữu u sầu ám hận sinh,",別有幽愁暗恨生，
Sâm si cô phụ đông viên hoa.,參差辜負東園花。
Ngẫu toạ vị lâm tuyền.,偶坐為林泉。
Bất thị cựu thì nhan.,不是舊時顏。
"Hậu nhân ai chi nhi bất giám chi,",後人哀之而不鑑之、
Nguyệt xuất chiếu hề!,月出照兮，
"Tế Liễu khai doanh ấp thiên tử,",細柳開營揖天子，
"Đại giang lai tòng vạn sơn trung,",大江來從萬山中，
"Thiên chi giáng võng,",天之降罔，
"Chư đễ tòng chi,",諸娣從之，
"Hữu quyền giả a,",有卷者阿，
"Ngã gia xã công canh tạc chủ,",我家社公耕鑿主，
Hán gia đại tướng tây xuất sư.,漢家大將西出師。
Long xà động khiếp bàn ngân câu.,龍蛇動篋蟠銀鉤。
"Tiếu lai bôi tửu xưng huynh đệ,",笑來杯酒稱兄弟，
Hốt án hổ tích sất sử hành.,忽按虎脊叱使行。
Vô tỷ dân ưu.,無俾民憂。
"Thiên bảo định nhĩ,",天保定爾，
"Thiên khuynh dục đoạ thạch,",天傾欲墮石，
Văn hàn nhất kĩ tương hề thố.,文翰一技將奚措。
"Tích thì Yên gia trọng Quách Ngỗi,",昔時燕家重郭隗，
"Trần ai phong cảnh thương mang, nan dung cửu trú,",塵埃風景蒼汒，難容久住，
Vị dư Thiên Tân kiều nam tạo tửu lâu.,為余天津橋南造酒樓。
Phỉ cung chi cố.,匪躬之故。
"Trạc anh lễ tuyền,",濯纓醴泉，
"Lai giá vu Chu,",来嫁于周，
"Khách hành nhất dạ thu phong khởi,",客行一夜秋風起，
Tủng cán nhập vân trung.,聳幹入雲中。
Thư không đốt đốt thần hồn kinh.,書空咄咄神魂驚。
"Bỉ mính đính hề tục ẩm,",鄙酩酊兮俗飲，
Thượng kỳ quy cáo gia nhi chúc ngã cố thất:,尚其歸告家兒祝我故室：
"Thôn hàn bạch ốc niệm kiều anh,",村寒白屋念嬌嬰，
"Thiên giáng táng loạn,",天降喪亂，
Độc ỷ song lan đối thái không.,獨倚窗欄對太空。
"Quyết đức bất hồi,",厥德不回，
"Ngã hữu chi tửu,",我有旨酒，
Hà hoa hồng tự nhan.,荷花紅似顏。
Như hà? Như hà?,如何？如何？
"Kinh sư chi dã,",京師之野，
"Nhân chi vi nghiên,",人之為言，
