vi,cn
Thủ kỳ lễ nghĩa.,守其禮義。
"Tiểu nhân sạ phú,",小人乍富，
Tự vọng khinh nhân.,自妄輕人。
"Ẩm thực chi nhân,",飲食之人，
Nhân giai tiện chi.,人皆賤之。
"Hiếu lợi chi nhân,",好利之人，
Nhân giai ố chi.,人皆惡之。
"Tần lai dị sơ,",頻來易疏，
Toạ cửu dị yếm.,坐久易厭。
"Dĩ tiểu nhân tâm,",以小人心，
Đạc quân tử phúc.,度君子腹。
"Quân tử sở vi,",君子所為，
Tiểu nhân bất thức.,小人不識。
"Thánh nhân tích đức,",聖人積德，
Bất tích kỳ tài.,不積其財。
"Quân tử mưu đạo,",君子謀道，
Bất mưu kỳ thực.,不謀其食。
"Phi kỷ chi sắc,",非己之色，
Quân tử bất dâm.,君子不淫。
"Phi kỷ chi tài,",非己之財，
Quân tử bất thủ.,君子不取。
"Bất nghĩa chi phú,",不義之富，
Thị như phù vân.,視如浮雲。
"Cứu cấp chẩn bần,",救急賑貧，
Khoan tắc đắc chúng.,寬則得眾。
"Bình thời giảng võ,",平辰講武，
Loạn thế độc thư.,亂世讀書。
"Quân tử kiến cơ,",君子見機，
Bất sĩ hậu nhật.,不俟後日。
"Cùng tất hữu đạt,",窮必有達，
Bĩ cực thái lai.,否極泰來。
"Đãn hoạn vô tài,",但患無才，
Bất hoạn vô dụng.,不患無用。
"Sự vô vọng động,",事無妄動，
Tâm vô vọng tư.,心無望思。
"Quan bất tại ngu,",官不在愚，
Phú bất tại lãn.,富不在懶。
"Tự tri phận giả,",自知分者，
Bất khả vưu nhân.,不可尤人。
"Tự tri mệnh giả,",自知命者，
Bất khả oán thiên.,不可怨天。
"Tri chỉ thường chỉ,",知止常止，
Chung thân bất sỉ.,終身不恥。
"Tri túc thường túc,",知足常足，
Chung thân bất nhục.,終身不辱。
"Minh minh ngã tổ,",明明我祖，
Thuỳ huấn ngũ mục.,垂訓五目。
"Nội tác sắc hoang,",內作色荒，
Ngoại tác cầm hoang.,外作禽荒。
"Cam tửu thị âm,",甘酒嗜音，
Tuấn vũ điêu tường.,峻宇雕墻。
"Hữu nhất vu thử,",有一于此，
Vị hoặc bất vong.,未或不亡。
"Huấn tử nghĩa phương,",訓子義方，
Thất hiếu giả bát.,失孝者八。
"Học vấn bất cần,",學問不勤，
Đổ bác vong thân.,賭博忘身。
"Tửu sắc tranh đấu,",酒色爭鬥，
Đạo thâu bôn tẩu.,盜偷奔走。
"Tranh tụng bại gia,",爭訟敗家，
Tôn tộc bất hoà.,宗族不和。
"Phụ mẫu bất ái,",父母不愛，
Tri quá nhi cải.,知過而改。
"Diệc khả vị hiền,",亦可謂賢，
Hữu quá bất cải.,有過不改。
"Thất hiếu vưu đại,",失孝尤大，
Giáo nữ chi pháp.,教女之法。
"Tiên chính kỳ thân,",先正其身，
Phụ nhân nhâm thần.,婦人妊娠。
"Vật thực ác nhục,",勿食惡肉，
Vật thính ai thanh.,勿聽哀聲。
"Chính đạo nhi hành,",正道而行，
Khẩu vô tà thuyết.,口無邪說。
"Ẩm thực thất tiết,",飲食失節，
Cư xử thất thường.,居處失常。
"Ngoại cảm nội thương,",外感內傷，
Bệnh sinh đa tệ.,病生多幣。
"Nữ tử bất học,",女子不學，
Bất tri lễ nghĩa.,不知禮義。
"Nam tử bất học,",男子不學，
Bất đạt sự lý.,不達事理。
"Độc thư cầu lý,",讀書求理，
Tạo chúc cầu minh.,造燭求明。
"Tử tôn tuy hiền,",子孫雖賢，
Bất giáo bất minh.,不教不明。
"Cung kiếm bất học,",弓劍不學，
Bất tri trương vũ.,不知張舞。
"Văn tự bất học,",文字不學，
Bất tri hoạ thư.,不知畫書。
"Dược tính bất học,",藥性不學，
Bất tri y phương.,不知醫方。
"Lễ nhạc bất học,",禮樂不學，
Bất tri tế tự.,不知祭祀。
"Vạn khoảnh lương điền,",萬頃良田，
Bất như bạc nghệ.,不如薄藝。
"Thiên kim di tử,",千金遺子，
Bất như nhất kinh.,不如一經。
"Nhất quỹ, nhất quỹ,",一揆一揆，
Thạch miêu dao vĩ.,石貓搖尾。
"Trịch thân tróc thử,",擲身捉鼠，
Hoàn hoá vi quỷ.,還化為鬼。
"Nhược yếu phân minh,",若要分明，
Kim sinh Lệ thuỷ.,金生麗水。
"Nam hải trừ thanh,",南海儲清，
Hồng phong dựng tuý.,鴻峰孕粹。
"Tuỵ vu ngô môn,",萃于吾門，
Khánh nguyên phúc chỉ.,慶源福祉。
"Ngưỡng duy tiên đại,",仰惟先代，
Đế tạo tích luỹ.,締造積累。
"Hậu đức chi di,",厚德之貽，
Thuỷ lưu sơn trĩ.,水流山峙。
"Chung chi biền trụ,",鍾之弁冑，
Dục chi trâm nhị.,毓之簪珥。
"Chu phất tư hoàng,",朱芾斯皇，
Đồng quản hữu vĩ.,彤管有煒。
"Tích thiện dư khương,",積善餘慶，
Thi vu tôn tử.,施于孫子。
"Ngã tôn đại nhân,",我尊大人，
Đạo thuần đức bị.,道純德備。
"Văn chương danh thế,",文章名世，
Thư trạch khải thuỷ.,書澤啟始。
"Biểu lý phục cần,",表裏服勤，
Hoạn nghiệp kỳ vĩ.,宦業奇偉。
"Ôn thứ ngộ vật,",溫恕遇物，
Phương khiết luật kỷ.,方潔律己。
"Tồn chư phương thốn,",存諸方寸，
Thu nguyệt hàn thuỷ.,秋月寒水。
"Phát chư thanh mạo,",發諸聲貌，
Xuân phong hoà khí.,春風和氣。
"Hưu nhược hữu dung,",休若有容，
Trác nhiên bất ỷ.,卓然不倚。
"Tả chi hữu chi,",左之右之，
Thị kinh thị vĩ.,是經是緯。
"Thất chi đắc chi,",失之得之，
Hà uẩn hà hỉ.,何慍何喜。
"Hoàng chung, đại lữ,",黃鍾大呂，
Cửu nhi hữu vị.,久而有味。
"Cảnh tinh, phụng hoàng,",景星鳳凰，
Đổ chi vi thuỵ.,睹之為瑞。
"Thiên thọ bình cách,",天壽平格，
Duy quân tử sử.,維君子使。
"Từ chính phất hoạch,",辭政弗獲，
Mãnh miễn bồi quỹ.,黽勉陪揆。
"Luận tư tán hoạch,",論思贊畫，
Bách độ nãi lý.,百度乃理。
"Tiên cách kỳ nhàn,",先格祈閒，
Hạo nhiên quy chí.,浩然歸志。
"Dịch đạo sùng khiêm,",易道崇謙，
Lão gia tri chỉ.,老家知止。
"Duyệt cơ tái thỉnh,",閱期再請，
Nãi phụng du chỉ.,迺奉俞旨。
"Ưu lão hằng điển,",優老恒典，
Thiên sủng tải xỉ.,天寵載侈。
"Bạch trú cẩm y,",白晝錦衣，
Hương phong vạn lý.,香風萬里。
"Trượng lũ kỳ du,",杖屨耆遊，
Cầm tôn dật trí.,琴樽逸致。
"Ưu du thái bình,",優遊太平，
Dĩ giới phồn chỉ.,以介繁祉。
"Trưng chi ngô ấp,",徵之吾邑，
Cổ vô thanh tử.,古無青紫。
"Đại nhân phát khoa,",大人發科，
Song nguyên tiến sĩ.,雙元進士。
"Hương truyền hàn mặc,",香傳翰墨，
Quang sinh phần tử.,光生枌梓。
"Ngô huyện đa hiển,",吾縣多顯，
Đắc nhàn giả kỷ?,得閒者幾。
"Dương công dĩ lai,",楊公以來，
Bách dư niên hĩ.,百餘年矣。
"Đại nhân hoàn danh,",大人完名，
Á tướng trí sĩ.,亞相致仕。
"Bồ tứ khoáng nghi,",蒲駟曠儀，
Thiều bàng diên kĩ.,髫龐延跂。
"Nho thân sự nghiệp,",儒紳事業，
Đô kiêm chúng mĩ.,都兼眾美。
"Diễn dịch ân hưu,",衍奕慇庥，
Tuy tương phúc lý.,綏將福履。
"Nhi bối bất tiếu,",兒輩不肖，
Hạnh bằng ấm tí.,幸憑廕庇。
"Nhị xuyết duẩn ban,",二綴笋班，
Dư thiểm hữu vị.,餘忝有位。
"Lục đường tại ngưỡng,",綠堂在仰，
Ban vũ hiến mị.,斑舞獻媚。
"Nam Cực trường huy,",南極長輝，
Tiên xuân vãn thuý.,仙椿晚翠。
"Thai hoàng thân hỗ,",台黃申嘏，
"Kiều, Tiền niên kỷ.",喬籛年紀。
Trướng nhan “Cẩm đường,帳顏錦堂，
Xuân sắc” tứ tự.,春色四字。
"Thế thế sinh sinh,",世世生生，
Bất muội Phật chỉ.,不昧佛旨。
"Tự giác giác tha,",自覺覺他，
Vô gian bỉ thử.,無間彼此。
"Phương tiện đề huề,",方便提攜，
Nhập ư nhất quỹ.,入於一揆。
"Thiên quyến tây cố,",天眷西顧，
Đốc sinh thần võ.,篤生神武。
"Viêm tộ thức vi,",炎祚式微，
Phỉ cung chi cố.,匪躬之故。
"Tú viên nhất tự,",秀園一敘，
Huynh đệ quân thần.,兄弟君臣。
"Tả chu hữu toàn,",左周右旋，
Lịch khảm lý truân.,歷坎履屯。
"Bắc Nguỵ, Đông Ngô,",北魏東吳，
Tam phân đỉnh túc.,三分鼎足。
"Thất mã đơn đao,",匹馬單刀，
Đế Hán ư Thục.,帝漢於蜀。
"Xích tinh nhất tuyến,",赤精一線，
Xung mạc khả hồi.,沖漠可回。
"Cao, Quang cựu vật,",高光舊物，
Thoá thủ trùng khôi.,唾手重恢。
"Phỉ trực dã dũng,",匪直也勇，
Phỉ trực dã trí.,匪直也智。
"Trung nghĩa lưu quang,",忠義流光，
Thiên thu ngưỡng chỉ.,千秋仰止。
"Bí cung hữu tuất,",閟宮有侐，
Di tượng hữu nghiêm.,遺像有嚴。
"Mặc phù ngã việt,",默扶我越，
Hách hách viêm viêm.,赫赫炎炎。
"Tạc nhật cựu trủng quật,",昨日舊塚掘，
Kim triêu tân trủng thành.,今朝新塚成。
"Trủng tiền lưỡng Ông Trọng,",塚前兩翁仲，
Tống cựu hoàn nghênh tân.,送舊還迎新。
"Cựu hồn vị xuất tân hồn nhập,",舊魂未出新魂入，
Cựu hồn hoàn đối tân hồn khấp.,舊魂還對新魂泣。
"Cựu hồn đinh ninh ngữ tân hồn,",舊魂丁寧語新魂，
Hảo địa bất dụng đa tử tôn.,好地不用多子孫。
"Tử tôn miên miên như bất tuyệt,",子孫緜緜如不絕，
Tằng tôn bất quật huyền tôn quật.,曾孫不掘玄孫掘。
"Ngã kim quật hĩ lương khả bi,",我今掘矣良可悲，
Bất tri quân quật hựu hà thì.,不知君掘又何時。
"Thụ căn diểu diểu,",樹根杳杳，
Mộc biểu thanh thanh.,木表青青。
"Hoà đao mộc lạc,",禾刀木落，
Thập bát tử thành.,十八子成。
"Đông a nhập địa,",東阿入地，
Dị mộc tái sinh.,異木再生。
"Chấn cung hiện nhật,",震宮見日，
Đoài cung ẩn tinh.,兌宮隱星。
"Lục thất niên gian,",六七年間，
Thiên hạ thái bình.,天下太平。
"Ngưỡng bỉ sóc phong,",仰彼朔風，
"Dụng hoài Nguỵ đô,",用懷魏都，
"Nguyện sính Đại mã,",願騁代馬，
Thúc hốt bắc tồ.,倏忽北徂。
"Khải phong vĩnh chí,",凱風永至，
"Tư bỉ man phương,",思彼蠻方，
"Nguyện tuỳ Việt điểu,",願隨越鳥，
Phiên phi nam tường.,翻飛南翔。
"Tứ khí đại tạ,",四氣代謝，
"Huyền cảnh vận chu,",懸景運周，
"Biệt như phủ ngưỡng,",別如俯仰，
Thoát lạc tam thu.,脫落三秋。
"Tích ngã sơ thiên,",昔我初遷，
Chu hoa vị hy.,朱華未希。
"Kim ngã toàn chỉ,",今我旋止，
Tố tuyết vân phi.,素雪云飛。
"Phủ giáng thiên nhận,",俯降千仞，
Ngưỡng đăng thiên trở.,仰登天阻。
"Phong phiêu bồng phi,",風飄蓬飛，
Tải ly hàn thử.,載離寒暑。
"Thiên nhận dị trắc,",千仞易陟，
"Thiên trở khả việt,",天阻可越，
"Tích ngã đồng bào,",昔我同袍，
Kim vĩnh quai biệt!,今永乖別！
"Tử hiếu phương thảo,",子好芳草，
Khởi vọng nhĩ di?,豈望爾貽？
"Phồn hoa tương mậu,",繁華將茂，
Thu sương tuỵ chi.,秋霜悴之。
"Quân bất thuỳ quyến,",君不垂眷，
Khởi vân kỳ giới?,豈云其誡？
"Thu lan khả dụ,",秋蘭可喻，
Quế thụ đông vinh.,桂樹冬榮。
"Huyền ca đãng tứ,",絃歌蕩思，
Thuỳ dữ tiêu ưu?,誰與消憂？
"Lâm xuyên mộ tứ,",臨川慕思，
Hà vi phiếm chu?,何為汎舟？
"Khởi vô hoà nhạc,",豈無和樂，
Du phi ngã lân.,遊非我鄰。
Thuỳ vong phiếm chu?,誰忘泛舟？
Quý vô bảng nhân.,愧無榜人。
"Ái ái bạch nhật,",曖曖白日，
Dẫn diệu tây khuynh.,引曜西傾。
"Thu thu kê tước,",啾啾雞雀，
Quần phi phó doanh.,群飛赴楹。
"Hạo hạo minh nguyệt,",皎皎明月，
Hoàng hoàng liệt tinh.,煌煌列星。
"Nghiêm sương thê sảng,",嚴霜凄愴，
Phi tuyết phú đình.,飛雪覆庭。
"Tịch tịch độc cư,",寂寂獨居，
Liêu liêu không thất.,寥寥空室。
"Phiêu phiêu duy trướng,",飄飄帷帳，
Huỳnh huỳnh hoa chúc.,熒熒華燭。
"Nhĩ bất thị cư,",爾不是居，
Duy trướng hà thi?,帷帳何施？
"Nhĩ bất thị chiếu,",爾不是照，
Hoa chúc hà vi?,華燭何為？
"Nhân sinh thọ xúc,",人生壽促，
Thiên địa trường cửu.,天地長久。
"Bách niên chi kỳ,",百年之期，
Thục vân kỳ thọ.,孰雲其壽。
"Tư dục đăng tiên,",思欲登仙，
Dĩ tế bất hủ.,以濟不朽。
"Lãm bí trì trù,",纜轡踟躕，
Ngưỡng cố ngã hữu.,仰顧我友。
"Lương mã ký nhàn,",良馬既閑，
Lệ phục hữu vựng.,麗服有暈。
"Tả lãm phồn nhược,",左攬繁弱，
Hữu tiếp vong quy.,右接忘歸。
"Phong trì điện thệ,",風馳電逝，
Nhiếp cảnh truy phi.,躡景追飛。
"Lăng lệ trung nguyên,",凌厲中原，
Cố miện sinh tư.,顧眄生姿。
"Hạo hạo hồng lưu,",浩浩洪流，
Đới ngã bang kỳ.,帶我邦畿。
"Thê thê lục lâm,",萋萋綠林，
Phấn vinh dương huy.,奮榮揚輝。
"Ngư long sàm trác,",魚龍瀺灂，
Sơn điểu quần phi.,山鳥群飛。
"Giá ngôn xuất du,",駕言出遊，
Nhật tịch vong quy.,日夕忘歸。
"Tư ngã lương minh,",思我良明，
Như khát như ky.,如渴如饑。
"Nguyện ngôn bất hoạch,",愿言不獲，
Sảng hĩ kỳ bi.,愴矣其悲。
"Tức đồ lan phố,",息徒蘭圃，
Mạt mã hoa sơn.,秣馬崋山。
"Lưu bàn bình cao,",流磻平皋，
Thuỳ điếu trường xuyên.,垂釣長川。
"Mục tống quy hồng,",目送歸鴻，
Thủ huy ngũ huyền.,手揮五弦。
"Phủ ngưỡng tự đắc,",俯仰自得，
Du tâm thái huyền.,遊心太玄。
"Gia bỉ điếu tẩu,",嘉彼釣叟，
Đắc ngư vong thuyên.,得魚忘筌。
"Sính nhân thệ hĩ,",郢人逝矣，
Thuỳ dữ tận ngôn?,誰與盡言？
"Vọng chi di cao,",望之彌高，
Toàn chi di kiên.,鑽之彌堅。
"Hốt nhiên tại hậu,",忽然在後，
Chiêm chi tại tiền.,瞻之在前。
"Phu thị chi vị,",伕是之謂，
Thượng sĩ chi thiền.,上士之禪。
Ô hô Chiêu Quân!,嗚呼昭君
Sắc diễm tuyệt thế,色艷絕世
Mệnh bạc vô thiên,命薄無天
Hán cung nhất biệt,漢宮一別
Hồ địa thiên niên,胡地千年
Thanh trủng lưu hận,青塚留恨
Hoàng tuyền cô miên,黃泉孤眠
Thương tai hồng nhan,傷哉紅顏
Y hồ nãi nhiên,伊胡乃然
Ô hô Chiêu Quân!,嗚呼昭君
Phương cốt hữu tận,芳骨有盡
U hám vô kỳ,幽憾無期
Minh nguyệt độc cử,明月獨舉
Ảm vân không thuỳ,黯雲空垂
Tinh chiêu phỉ loại,腥昭匪類
Điếu tế y thuỳ,弔祭伊誰
Thương tai hồng nhan,傷哉紅顏
Linh hồn hà y?,靈魂何依
Hiếu,孝
Thiên nan cùng sĩ,天難窮士
Sơn Tây tiên sinh,山西先生
Cách đại dị quốc,隔代異國
Cộng bi đồng tình,共悲同情
Viêm trân phỉ lễ,炎珍菲禮
Vọng bái trung đình,望拜中庭
Hồn lễ quy tá,魂禮歸些
Giá dư dữ hành,駕予與行
"Sinh lão bệnh tử,",生老病死，
Lý chi thường nhiên.,理之常然。
"Dục cầu giải thoát,",欲求解脫，
Giải phược khiên triền.,解縛牽纒。
"Mê nhi cầu Phật,",迷而求佛，
Hoặc nhi cầu thiền.,惑而求禪。
"Thiền dã bất cầu,",禪也不求，
Đỗ khẩu vong nghiên.,杜口忘言。
"Tại quang tại trần,",在光在塵，
Thường ly quang trần.,常離光塵。
"Tâm phủ trừng triệt,",心腑澄澈，
Dữ vật vô thân.,與物無親。
"Thể ư tự nhiên,",體於自然，
Ứng vật vô ngân.,應物無垠。
"Tông tượng nhị nghi,",宗匠二儀，
Đào dã nhân luân.,陶冶人倫。
"Đình độc vạn vật,",亭毒萬物，
Dữ vật vi xuân.,與物為春。
"Tác vũ thiết nữ,",作舞鐵女，
Đả cổ mộc nhân!,打鼓木人。
"Cổ Công Đản Phủ,",古公亶甫，
Tích đức thuỳ nhân.,積德垂仁。
"Tư hoằng nhất đạo,",思弘一道，
Triết vương ư Bân.,哲王於豳。
"Thái Bá, Trọng Ung,",太伯仲雍，
Vương đức chi nhân.,王德之仁。
"Hành thi bách thế,",行施百世，
Đoạn phát văn thân.,斷髪文身。
"Bá Di, Thúc Tề,",伯夷叔齊，
Cổ chi di hiền.,古之遺賢。
"Nhượng quốc bất dụng,",讓國不用，
Ngạ tồ Thú sơn.,餓殂首山。
"Trí tai Sơn Phủ,",智哉山甫，
Tướng bỉ Tuyên Vương.,相彼宣王。
"Hà dụng Đỗ Bá,",何用杜伯，
Luỵ ngã thánh hiền.,累我聖賢。
"Tề Hoàn chi bá,",齊桓之霸，
Lại đắc Trọng Phụ.,賴得仲父。
"Hậu nhậm Thụ Điêu,",後任豎刁，
Trùng lưu xuất hộ.,蟲流出戶。
"Án Tử Bình Trọng,",晏子平仲，
Tích đức kiêm nhân.,積德兼仁。
"Dữ thế trầm đức,",與世沈德，
Vị tất tư mệnh.,未必思命。
"Trọng Ni chi thế,",仲尼之世，
Chủ quốc vi quân.,主國為君。
"Tuỳ chế ẩm tửu,",隨制飲酒，
Dương ba sử quan.,揚波使官。
"Thướng sơn thái vi,",上山採薇，
Bạc mộ khổ ky.,薄暮苦饑。
"Khê cốc đa phong,",谿谷多風，
Sương sương triêm y.,霜霜沾衣。
"Dã trĩ quần cẩu,",野雉群雊，
Viên hầu tương truy.,猿猴相追。
"Hoàn vọng cố hương,",還望故鄉，
Uất hà luy luy!,鬱何壘壘！
"Cao sơn hữu nhai,",高山有崖，
Lâm mộc hữu chi.,林木有枝。
"Ưu lai vô phương,",憂來無方，
Nhân mạc chi tri.,人莫之知。
"Nhân sinh như ký,",人生如寄，
Đa ưu hà vi?,多憂何為？
"Kim ngã bất lạc,",今我不樂，
Tuế nguyệt như trì.,歲月如馳。
"Thang thang xuyên lưu,",湯湯川流，
Trung hữu hành chu.,中有行舟。
"Tuỳ ba chuyển bạc,",隨波轉薄，
Hữu tự khách du.,有似客遊。
"Sách ngã lương mã,",策我良馬，
Bị ngã khinh cừu.,被我輕裘。
"Tải trì tải khu,",載馳載驅，
Liêu dĩ vong ưu.,聊以忘憂。
"Hữu mỹ nhất nhân,",有美一人，
Uyển như thanh dương.,婉如清揚。
"Nghiên tư xảo tiếu,",妍姿巧笑，
Hoà mị tâm trường.,和媚心腸。
