vi,ch
Hoang thầm vu tửu.,荒湛于酒。
"Nhữ tuy đam lạc tòng,",女雖湛樂從，
Phất niệm quyết thiệu?,弗念厥紹。
"Võng phu cầu tiên vương,",罔敷求先王，
Khắc củng minh hình.,克共明刑。
"Tứ hoàng thiên phất thượng,",肆皇天弗尚，
"Như bỉ tuyền lưu,",如彼泉流，
Vô luân tư dĩ vong.,無淪胥以亡。
"Túc hưng dạ mị,",夙興夜寐，
"Sái tảo đình nội,",灑掃庭內，
Duy dân chi chương.,維民之章。
"Tu nhĩ xa mã,",修爾車馬，
"Cung thỉ nhung binh,",弓矢戎兵，
"Dụng giới nhung tác,",用戒戎作，
Dụng thích man phương.,用逖蠻方。
"Chất nhĩ nhân dân,",質爾人民，
"Cẩn nhĩ hầu độ,",謹爾侯度，
Dụng giới bất ngu.,用戒不虞。
"Thận nhĩ xuất thoại,",慎爾出話，
"Kính nhĩ uy nghi,",敬爾威儀，
Vô bất nhu gia.,無不柔嘉。
"Bạch khuê chi điếm,",白圭之玷，
Thượng khả ma dã;,尚可磨也；
"Tư ngôn chi điếm,",斯言之玷，
Bất khả vi dã.,不可爲也。
"Vô dị do ngôn,",無易由言，
Vô viết cẩu hĩ;,無曰茍矣；
"Mạc môn trẫm thiệt,",莫捫朕舌，
Ngôn bất khả thệ hĩ.,言不可逝矣。
"Vô ngôn bất thù,",無言不讎，
Vô đức bất báo.,無德不報。
"Huệ vu bằng hữu,",惠于朋友，
Thứ dân tiểu tử.,庶民小子。
"Tử tôn thằng thằng,",子孙繩繩，
Vạn dân mỹ bất thừa.,萬民靡不承。
"Thị nhĩ hữu quân tử,",視爾友君子，
"Tập nhu nhĩ nhan,",輯柔爾顏，
Bất hà hữu khiên.,不遐有愆。
"Tương tại nhĩ thất,",相在爾室，
Thượng bất quý vu ốc lậu.,尚不愧于屋漏。
"Vô viết bất hiển,",無曰不顯，
Mạc dư vân cấu.,莫予云覯。
"Thần chi cách tư,",神之格思，
"Bất khả đạc tư,",不可度思，
Thẩn khả dịch tư?,矧可射思？
"Tích nhĩ vi đức,",辟爾爲德，
Tỷ tang tỷ gia.,俾臧俾嘉。
"Thục thận nhĩ chỉ,",淑慎爾止，
Bất khiên vu nghi.,不愆于儀。
"Bất tiếm bất tặc,",不僭不賊，
Tiển bất vi tắc.,鮮不爲則。
"Đầu ngã dĩ đào,",投我以桃，
Báo chi dĩ lý.,報之以李。
"Bỉ đồng nhi giác,",彼童而角，
Thực hồng tiểu tử.,實虹小子。
"Nhẫm nhiễm nhu mộc,",荏染柔木，
Ngôn mân chi ty.,言緡之絲。
"Ôn ôn cung nhân,",温温恭人，
Duy đức chi cơ.,維德之基。
"Kỳ duy triết nhân,",其維哲人，
"Cáo chi thoại ngôn,",告之話言，
Thuận đức chi hành;,順德之行；
"Kỳ duy ngu nhân,",其維愚人，
Phúc vị ngã tiếm:,覆謂我僭：
Dân các hữu tâm.,民各有心。
"Hữu lai ung ung,",有來雝雝，
Chí chỉ túc túc.,至止肅肅。
"Tướng duy tích công,",相維辟公，
Thiên tử mục mục.,天子穆穆。
"Ô! tiến quảng mẫu,",於薦廣牡，
Tướng dư trần tự.,相予肆祀。
Giả tai hoàng khảo!,假哉皇考！
Tuy dư hiếu tử.,綏予孝子。
"Tuyên triết duy nhân,",宣哲維人，
Văn vũ duy hậu.,文武維後。
"Yến cập hoàng thiên,",燕及皇天，
Khắc xương quyết hậu.,剋昌厥後。
"Tuy ngã my thọ,",綏我眉壽，
"Giới dĩ phồn chỉ,",介以繁祉，
"Ký hữu liệt khảo,",既右烈考，
Diệc hữu văn mẫu.,亦右文母。
Tử chi đãng hề!,子之湯兮，
Uyển Khâu chi thượng hề!,宛丘之上兮，
Tuân hữu tình hề!,洵有情兮，
Nhi vô vọng hề!,而無望兮。
"Khảm kỳ kích cổ,",坎其擊鼓，
Uyển khâu chi hộ.,宛丘之下。
"Vô đông vô hộ,",無冬無夏，
Trị kỳ lộ vũ.,值其鷺羽。
"Khảm kỳ kích phẩu,",坎其擊缶，
Uyển khâu chi đậu.,宛丘之道。
"Vô đông vô hạ,",無冬無夏，
Trị kỳ lộ thẩu.,值其鷺翿。
"Trác bỉ Vân Hán,",倬彼雲漢，
Chiêu hồi vu thiên.,昭回于天。
Vương viết: Ô hô!,王曰：於乎！
Hà cô kim chi nhân?,何辜今之人？
"Thiên giáng táng loạn,",天降喪亂，
Cơ cận tiến trăn.,饑饉薦臻。
"Mỹ thần bất cử,",靡神不舉，
Mỹ ái tư sinh.,靡愛斯牲。
"Khuê bích ký tốt,",圭璧既卒，
Ninh mạc ngã thính.,寧莫我聽！
"Hạn ký thái thậm,",旱既太甚，
Uẩn long trùng trùng.,蘊隆蟲蟲。
"Bất điển yên tự,",不殄禋祀，
Tự giao tồ cung.,自郊徂宮。
"Thượng hạ điện ế,",上下奠瘞，
Mỹ thần bất tông.,靡神不宗。
"Hậu Tắc bất khắc,",后稷不克，
Thượng đế bất lâm;,上帝不臨；
"Háo đố hạ thổ,",耗斁下土，
Ninh đinh ngã cung!,寧丁我躬！
"Hạn ký thái thậm,",旱既太甚，
Tắc bất khả thôi.,則不可推。
"Căng căng nghiệp nghiệp,",兢兢業業，
Như đình như lôi.,如霆如雷。
"Chu dư lê dân,",週餘黎民，
Mỹ hữu kiết di.,靡有孑遺。
"Hạo thiên Thượng đế,",昊天上帝，
Tắc bất ngã di.,則不我遺。
Hồ bất tương uý?,胡不相畏？
Tiên tổ vu tồi.,先祖于摧。
"Hạn ký thái thậm,",旱既太甚，
Tắc bất khả trở.,則不可沮。
"Hách hách viêm viêm,",赫赫炎炎，
Vân ngã vô sở.,云我無所。
"Đại mệnh cận chỉ,",大命近止，
Mỹ chiêm mỹ cố.,靡瞻靡顧。
"Quần công tiên chính,",群公先正，
Tắc bất ngã trợ.,則不我助。
"Phụ mẫu tiên tổ,",父母先祖，
Hồ ninh nhẫn dư?,胡寧忍予？
"Hạn ký thái thậm,",旱既太甚，
Địch địch sơn xuyên.,滌滌山川。
"Hạn bạt vi ngược,",旱魃為虐，
Như đàm như phần.,如惔如焚。
"Ngã tâm đạn thử,",我心憚暑，
Ưu tâm như huân.,憂心如熏。
"Quần công tiên chính,",群公先正，
Tắc bất ngã văn.,則不我聞。
"Hạo thiên thượng đế,",昊天上帝，
Ninh tỷ ngã độn?,寧俾我遯！
"Hạn ký thái thậm,",旱既太甚，
Mẫn miễn uý khứ.,黽勉畏去。
Hồ ninh điên ngã dĩ hạn?,胡寧瘨我以旱？
Thảm bất tri kỳ cố.,憯不知其故。
"Kỳ niên khổng túc,",祈年孔夙，
Phương xã bất mộ.,方社不莫。
"Hạo thiên thượng đế,",昊天上帝，
Tắc bất ngã ngu.,則不我虞。
"Kính cung minh thần,",敬恭明神，
Nghi vô hối nộ.,宜無悔怒。
"Hạn ký thái thậm,",旱既太甚，
Tán vô hữu kỷ.,散無友紀。
"Cúc tai thứ chính,",鞫哉庶正，
Cứu tai trủng tể.,疚哉冢宰。
"Thú mã sư thị,",趣馬師氏，
Thiện phu tả hữu;,膳夫左右；
"Mỹ nhân bất chu,",靡人不周，
Vô bất năng chỉ.,無不能止。
"Chiêm ngưỡng hạo thiên,",瞻仰昊天，
Vân như hà lý?,云如何里？
"Chiêm ngưỡng hạo thiên,",瞻仰昊天，
Hữu huế kỳ tinh.,有嘒其星。
"Đại phu quân tử,",大夫君子，
Chiêu hà vô doanh.,昭假無贏。
"Đại mệnh cận chỉ,",大命近止，
Vô khí nhĩ thành.,無棄爾成。
Hà cầu vi ngã?,何求為我？
Dĩ lệ thứ chính.,以戾庶正。
"Chiêm ngưỡng hạo thiên,",瞻仰昊天，
Hạt huệ kỳ ninh?,曷惠其寧？
"Văn Vương tại thượng,",文王在上、
Ô chiêu vu thiên!,於昭于天。
"Chu tuy cựu bang,",周雖舊邦、
Kỳ mệnh duy tân.,其命維新。
Hữu Chu bất hiển?,有周不顯、
Đế mệnh bất thì?,帝命不時。
Văn Vương trắc giáng,文王陟降、
Tại đế tả hữu.,在帝左右。
"Vĩ vĩ Văn Vương,",亹亹文王，
Lệnh vấn bất dĩ.,令聞不已。
"Trần tích tai Chu,",陳錫哉周，
"Hầu Văn Vương tôn tử,",侯文王孫子。
"Văn Vương tôn tử,",文王孫子，
Bổn chi bách thế.,本支百世
"Phàm Chu chi sĩ,",凡周之士，
Bất hiển diệc thế.,不顯亦世。
Thế chi bất hiển?,世之不顯，
Quyết do dực dực.,厥猶翼翼。
"Tư hoàng đa sĩ,",思皇多士，
Sinh thử vương quốc!,生此王國。
Vương quốc khắc sinh,王國克生，
Duy Chu chi trinh.,維周之楨。
"Tế tế đa sĩ,",濟濟多士，
Văn Vương dĩ ninh.,文王以寧。
"Mục mục Văn Vương,",穆穆文王，
Ô tập hy kính chỉ.,於緝熙敬止。
Giả tai thiên mệnh!,假哉天命，
Hữu Thương tôn tử.,有商孫子。
"Thương chi tôn tử,",商之孫子，
Kỳ lệ bất ức.,其麗不億。
"Thượng đế ký mệnh,",上帝既命，
Hầu vu Chu phục.,侯于周服。
"Hầu phục vu Chu,",侯服于周，
Thiên mệnh mỹ thường.,天命靡常。
"Ân sĩ phu mẫn,",殷士膚敏，
Quán tương vu kinh.,祼將于京。
"Quyết tác quán tương,",厥作祼將，
Thường phục phủ hủ.,常服黼冔。
"Vương chi tận thần,",王之藎臣，
Vô niệm nhĩ tổ.,無念爾祖。
"Vô niệm nhĩ tổ,",無念爾祖，
Duật tu quyết đức.,聿修厥德。
"Vĩnh ngôn phối mệnh,",永言配命，
Tự cầu đa phúc.,自求多福。
"Ân chi vị táng sự,",殷之未喪師，
Khắc phối thượng đế.,克配上帝。
"Nghi giám vu Ân,",宜鑒于殷，
Tuấn mệnh bất dị!,駿命不易。
"Mệnh chi bất dị,",命之不易，
"Vô át nhĩ cung,",無遏爾躬。
"Tuyên chiêu nghĩa văn,",宣昭義問，
Hữu ngu Ân tự thiên.,有虞殷自天。
"Thượng thiên chi tái,",上天之載，
Vô thanh vô xú.,無聲無臭。
"Nghi hình Văn Vương,",儀刑文王，
Vạn bang tác phu.,萬邦作孚。
"Văn Vương hữu thanh,",文王有聲，
"Duật tuấn hữu thanh,",遹駿有聲，
"Duật cầu quyết ninh,",遹求厥寧，
Duật quan quyết thành.,遹觀厥成。
Văn Vương chưng tai!,文王烝哉！
"Văn Vương thụ mệnh,",文王受命，
Hữu thử vũ công;,有此武功；
"Ký phạt vu Sùng,",既伐于崇，
Tác ấp vu Phong.,作邑于豐。
Văn Vương chưng tai!,文王烝哉！
"Trúc thành y hức,",築城伊淢，
"Tác Phong y thất,",作豐伊匹，
"Phỉ cức kỳ dục,",匪棘其欲，
Duật truy lai hiếu.,遹追来孝。
Vương hậu chưng tai!,王后烝哉！
"Vương công y trạc,",王公伊濯，
Duy Phong chi viên.,維豐之垣。
"Tứ phương du đồng,",四方攸同，
Vương hậu duy hàn.,王后維翰。
Vương hậu chưng tai!,王后烝哉！
"Phong thuỷ đông chú,",豐水東注，
Duy Vũ chi tích.,維禹之績。
"Tứ phương du đồng,",四方攸同，
Hoàng vương duy bích.,皇王維辟。
Hoàng vương chưng tai!,皇王烝哉！
"Hạo kinh Bích Ung,",鎬京辟癰，
"Tự tây tự đông,",自西自東，
"Tự nam tự bắc,",自南自北，
Vô tư bất phục.,無思不服。
Hoàng vương chưng tai!,皇王烝哉！
"Khảo bốc duy vương,",考卜維王，
Trạch thị Hạo kinh.,宅是鎬京。
"Duy quy chính chi,",維龜正之，
Vũ vương thành chi.,武王成之。
Vũ Vương chưng tai!,武王烝哉！
"Phong thuỷ hữu khỉ,",豐水有芑，
Vũ Vương khởi bất sĩ?,武王豈不仕？
"Di quyết tôn mưu,",詒厥孫謀，
Dĩ yến dực tử.,以燕翼子。
Vũ Vương chưng tai!,武王烝哉！
"Ngã tống cữu thị,",我送舅氏，
Viết chí Vị dương.,曰至渭陽。
Hà dĩ tặng chi?,何以贈之？
Lộ xa thặng hoàng.,路車乘黃。
"Ngã tống cữu thị,",我送舅氏，
Du du ngã ti.,悠悠我思。
Hà dĩ tặng chi?,何以贈之？
Quỳnh quy ngọc bị.,瓊瑰玉佩。
"Viên hữu đào,",園有桃，
Kỳ thực chi hào.,其實之殽。
Tâm chi ưu hĩ.,心之憂矣，
Ngã ca thả dao.,我歌且謠。
"Bất tri ngã giả,",不知我者，
Vị ngã sĩ dã kiêu.,謂我士也驕。
Bỉ nhân thị tê!,「彼人是哉！
Tử viết hà kỳ?,子曰何其？」
Tâm chi ưu hĩ.,心之憂矣，
Kỳ thuỳ tri chi?,其誰知之？
Kỳ thuỳ tri chi?,其誰知之，
Cái diệc phất ti.,蓋亦勿思！
"Viên hữu cức,",園有棘，
Kỳ thực chi thực.,其實之食。
Tâm chi ưu hĩ.,心之憂矣，
Liêu dĩ hành vực.,聊以行國。
"Bất tri ngã giả,",不知我者，
Vị ngã sĩ dã võng cực.,謂我士也罔極。
Bỉ nhân thị tai!,「彼人是哉！
Tử viết hà kỳ?,子曰何其？」
Tâm chi ưu hĩ.,心之憂矣，
Kỳ thuỳ tri chi?,其誰知之？
Kỳ thuỳ tri chi?,其誰知之，
Cái diệc vật ti.,蓋亦勿思！
Khỉ viết vô y?,豈曰無衣？
Dữ tử đồng bừu!,與子同袍。
"Vương vu hưng sư,",王于興師，
Tu ngã qua mâu.,修我戈矛，
Dữ tử đồng cừu.,與子同仇。
Khỉ viết vô y thất hề?,豈曰無衣七兮？
Bất như tử chi y.,不如子之衣，
An thả cát hề!,安且吉兮。
Khỉ viết vô y?,豈曰無衣？
Dữ tử đồng đạc!,與子同澤。
"Vương vu hưng sư,",王于興師，
Tu ngã mâu cước.,修我矛戟，
Dữ tử giai tác.,與子偕作。
Khỉ viết vô y lục hề?,豈曰無衣六兮？
Bất như tử chi y.,不如子之衣，
An thả úc hề!,安且燠兮。
Khỉ viết vô y?,豈曰無衣？
Dữ tử đồng thường!,與子同裳。
"Vương vu hưng sư,",王于興師，
"Tu ngã giáp bàng,",修我甲兵，
Dữ tử giai hàng.,與子偕行。
"Ô hoàng Vũ Vương,",於皇武王，
Vô cạnh duy liệt!,無競維烈！
"Doãn văn Văn Vương,",允文文王，
Khắc khai quyết hậu.,剋開厥後。
"Tự Vũ thụ chi,",嗣武受之，
"Thắng Ân át lưu,",勝殷遏劉，
Chỉ định nhĩ công!,耆定爾功！
"Bồng bồng vực bốc,",芃芃棫樸，
Tân chi dửu chi.,薪之槱之。
"Tể tể bích vương,",濟濟辟王，
Tả hữu thú chi.,左右趣之。
"Tể tể bích vương,",濟濟辟王，
Tả hữu phụng chương.,左右奉璋。
"Phụng chương nga nga,",奉璋峨峨，
Mao sĩ du nghi.,髦士攸宜。
"Tỉ bỉ Kinh chu,",淠彼涇舟，
Chưng đồ tiếp chi.,烝徒楫之。
"Chu vương vu mại,",周王于邁，
Lục sư cập chi.,六師及之。
"Trác bỉ Vân Hán,",倬彼雲漢，
Vi chương vu thiên.,爲章于天。
"Chu Vương thọ khảo,",周王壽考，
Hà bất tác nhân?,遐不作人？
"Đôi trác kỳ chương,",追琢其章，
Kim ngọc kỳ tương.,金玉其相。
"Miễn miễn ngã vương,",勉勉我王，
Cương kỷ tứ phương.,綱紀四方。
"Ngã xa ký công,",我車既攻，
Ngã mã ký đồng.,我馬既同。
"Tứ mẫu lung lung,",四牡龐龐，
Giá ngôn tồ Đông.,駕言徂東。
"Điền xa ký hảo,",田車既好，
Tứ mẫu khổng phụ.,田牡孔阜。
"Đông hữu Phủ thảo,",東有甫草，
Giá ngôn hành thứ.,駕言行狩。
"Chi tử vu miêu,",之子於苗，
Soán đồ ngao ngao.,選徒囂囂。
"Kiến triệu thiết mao,",建旐設旄，
Bác thú vu Ngao.,搏獸於敖。
"Giá bỉ tứ mẫu,",駕彼四牡，
Tứ mẫu dịch dịch.,四牡奕奕。
"Xích phất kim tích,",赤芾金舄，
Hội đồng hữu dịch.,會同有繹。
"Quyết thập ký thứ,",決拾既佽，
Cung thỉ ký điều.,弓矢既調。
"Xa phu ký đồng,",射夫既同，
Trợ ngã cử tứ.,助我擧柴。
"Tứ hoàng ký giá,",四黄既駕，
Lưỡng sam bất ý.,兩驂不猗。
"Bất thất kỳ trì,",不失其馳，
Xả thỉ như phá.,舍矢如破。
"Tiêu tiêu mã minh,",蕭蕭馬鳴，
Du du bại tinh.,悠悠旆旌。
"Đồ ngự bất kinh,",徒禦不驚？
Đại bào bất doanh.,大庖不盈？
"Chi tử vu chinh,",之子於征，
Hữu vấn vô thanh.,有聞無聲。
"Doãn hỹ quân tử,",允矣君子，
Triển dã đại thành.,展也大成！
"Hữu xa lân lân,",有車鄰鄰，
Hữu mã bạch đân.,有馬白顛。
"Vị kiến quân tử,",未見君子，
Tự nhân chi linh.,寺人之令。
"Phản hữu tất,",阪有漆，
Thấp hữu lật.,隰有栗。
"Ký kiến quân tử,",既見君子，
Tịnh toạ cổ sắt.,并坐鼓瑟。
"Kim giả bất lạc,",今者不樂，
Thệ giả kỳ đật.,逝者其耋。
"Phản hữu tang,",阪有桑，
Thấp hữu dương.,隰有楊。
"Ký kiến quân tử,",既見君子，
Tịnh toạ cổ hoàng.,并坐鼓簧。
"Kim giả bất lạc,",今者不樂，
Thệ giả kỳ vương.,逝者其亡。
"Xi hiêu, xi hiêu,",鴟鴞鴟鴞、
"Ký thủ ngã tử,",既取我子、
Vô huỷ ngã thất.,無毀我室。
"Ân tư cần tư,",恩斯勤斯、
Dục tử chi mân tư.,鬻子之閔斯。
"Đãi thiên chi vị âm vũ,",迨天之未陰雨、
Triệt bỉ tang đỗ.,徹彼桑土、
"Trù mâu dũ hộ,",綢繆牖戶。
"Kim nhữ hạ dân,",今女下民、
Hoặc cảm vũ dư.,或敢侮予。
"Dư thủ cát cư,",予手拮据、
"Dư sở loát đồ,",予所捋荼、
"Dư sở súc tô,",予所蓄租、
"Dư khẩu tốt đồ,",予口卒瘏、
Viết dư vị hữu thất gia.,曰予未有室家。
"Dư vũ tiều tiều,",予羽譙譙、
"Dư vĩ tiêu tiêu,",予尾翛翛、
"Dư thất kiều kiều,",予室翹翹、
"Phong vũ sở phiêu diêu,",風雨所漂搖、
Dư duy âm hiêu hiêu.,予維音嘵嘵。
"Xuất kỳ đông môn,",出其東門，
Hữu nữ như vân.,有女如云。
"Tuy tắc như vân,",雖則如云，
Phỉ ngã tư tồn.,匪我思存。
"Cảo y kỳ cân,",縞衣綦巾，
Liêu lạc ngã vân.,聊樂我員。
"Xuất kỳ ân đô,",出其闉闍，
Hữu nữ như đồ.,有女如荼。
"Tuy tắc như đồ,",雖則如荼，
Phỉ ngã tư thư,匪我思且。
"Cảo y như lư,",縞衣茹，
Liêu khả dữ ngu.,聊可與娛。
"Ngã xuất ngã xa,",我出我車，
Vu bỉ mục hỹ.,於彼牧矣。
"Tự thiên tử sở,",自天子所，
Vị ngã lai hỹ.,謂我來矣。
"Triệu bỉ bộc phu,",召彼僕夫，
Vị chi tái hỹ.,謂之載矣。
"Vương sự đa nạn,",王事多難，
Duy kỳ cức hỹ.,維其棘矣。
"Ngã xuất ngã xa,",我出我車，
Vu bỉ giao hỷ.,於彼郊矣。
"Thiết thử triệu hỹ,",設此旐矣，
Kiến bỉ mao hỹ.,建彼旄矣。
"Bỉ dư triệu tư,",彼旟旐斯，
Hồ bất bại bại?,胡不旆旆？
"Ưu tâm thiểu thiểu,",憂心悄悄，
Bộc phu huống tuỵ.,僕夫況瘁。
"Vương mệnh Nam Trọng,",王命南仲，
Vãng thành vu phương.,往城於方。
"Xuất xa bành bành,",出車彭彭，
Kỳ triệu ương ương.,旂旐央央。
"Thiên tử mệnh ngã,",天子命我，
Thành bỉ sóc phương.,城彼朔方。
"Hách hách Nam Trọng,",赫赫南仲，
Nghiễm doãn vu tương.,玁狁於襄。
"Tích ngã vãng hỹ,",昔我往矣，
Thử tắc phương hoa.,黍稷方華。
"Kim ngã lai tư,",今我來思，
Vũ tuyết tái đồ.,雨雪載途。
"Vương sự đa nạn,",王事多難，
Bất hoàng khải cư.,不遑啟居。
Khỉ bất hoài quy?,豈不懷歸！
Uý thử giản thư.,畏此簡書。
"Yêu yêu thảo trùng,",喓喓草蟲，
Thích thích phụ chung.,趯趯阜螽。
"Vị kiến quân tử,",未見君子，
Ưu tâm sung sung.,憂心忡忡。
"Kỳ kiến quân tử,",既見君子，
Ngã tâm tắc hàng.,我心則降。
"Hách hách Nam Trọng,",赫赫南仲，
Bạc phạt Tây Nhung.,薄伐西戎。
"Xuân nhật trì trì,",春日遲遲，
Huỷ mộc thê thê.,卉木萋萋。
"Thương canh giê giê (giai giai),",倉庚喈喈，
Thái phiền kỳ kỳ.,采蘩祁祁。
"Chấp tấn hoạch xú,",執訊穫醜，
Bạc ngôn tuyền quy.,薄言還歸。
"Hách hách Nam Trọng,",赫赫南仲，
Nghiễm doãn vu di.,玁狁於夷。
