vi,cn
"Phú vị tất, khách nạn chi viết: “Sinh văn minh chi thời giả, bất đàm uy vũ chi công; đăng ung hi chi triều giả, bất ngôn chiến phạt chi sự. Quyết kim thánh triều, thăng bình cực trị. Hỗn tứ hải ư nhất gia, đồng xa thư ư văn quĩ. Bao can qua dĩ hổ bì, tiêu phong đích vi nông khí. Hoà khí áng hồ cửu châu, nhân phong huân hồ lưỡng tế. Tử phương ngao tường phượng nghi chi đình, vũ đạo tấu Thiều chi địa. Phản nhi chi khu khu sính điêu trùng chi mạt kỹ, xưng tạp bá chi tích, muội đế vương chi ý. Hề thời vụ chi bất thông, vi hữu thức chi sở bỉ”.",賦未畢，客難之曰：生文明之時者，不談威武之功；登雍熙之朝者，不言戰伐之事。厥今聖朝，昇平極治。混四海於一家，同車書於文軌。包干戈以虎皮，銷鋒鏑為農器。和氣盎乎九州，仁風薰乎兩際。子方翱翔鳳儀之庭，舞蹈奏韶之地。反而之區區騁雕虫之末技，稱雜伯之蹟，昧帝王之懿。奚時務之不通，為有識之所鄙。
Phú giả hỷ nhi ca viết:,賦者喜而歌曰：
Kiếm hồ! Kiếm hồ! Bất tường chi khí!,劍乎！劍乎！不祥之器！
"Thánh nhân bất đắc dĩ nhi dụng chi, thành phi sở quí.",聖人不得已而用之，誠非所貴。
"Y dư thánh triều, sùng văn thịnh thế.",猗歟聖朝，崇文盛世。
"Thiên hạ nhất thống hề, an nhiên vô sự.",天下一統兮，安然無事。
"Túng hữu thị kiếm hề, tương yên dụng bỉ!",縱有是劍兮，將焉用彼。
"Bi thì tự chi đệ thiện hề,",悲時序之遞嬗兮，
Hựu thuộc thanh thu.,又屬清秋。
"Cảm tao gia chi bất tạo hề,",感遭家之不造兮，
Độc xứ ly sầu.,獨處離愁。
"Bắc đường hữu huyên hề,",北堂有萱兮，
Hà dĩ vong ưu?,何以忘憂？
"Vô dĩ giải ưu hề,",無以解憂兮，
Ngã tâm hưu hưu!,我心咻咻！
"Vân bằng bằng hề, thu phong toan,",雲憑憑兮，秋風酸，
"Bộ trung đình hề, sương diệp can;",步中庭兮，霜葉乾；
"Hà khứ hà tòng hề, thất ngã cố hoan!",何去何從兮，失我故歡！
"Tĩnh ngôn tư chi hề, trắc phế can?",靜言思之兮，惻肺肝？
"Duy vị hữu đàm hề, duy hạc hữu lương.",惟鮪有潭兮，惟鶴有梁。
"Lân giáp tiềm phục hề, vũ mao hà trường!",鱗甲潛伏兮，羽毛何長！
"Tao thủ vấn hề mang mang,",搔首問兮茫茫，
"Cao thiên hậu địa hề, thuỳ tri dư chi vĩnh thương?",高天厚地兮，誰知余之永傷？
"Ngân hà cảnh cảnh hề hàn khí xâm,",銀河耿耿兮寒氣侵，
Nguyệt sắc hoành tà hề ngọc lậu trầm.,月色橫斜兮玉漏沉。
"Ưu tâm bính bính hề, phát ngã ai ngâm.",憂心炳炳兮，發我哀吟。
"Ngâm phục ngâm hề, ký ngã tri âm.",吟復吟兮，寄我知音。
"Phù hà nhất giai nhân hề, bộ tiêu dao dĩ tự ngu.",夫何一佳人兮，步逍遙以自虞。
"Hồn du dật nhi bất phản hề, hình khô cảo nhi độc cư.",魂踰佚而不反兮，形枯槁而獨居。
"Ngôn ngã triêu vãng nhi mộ lai hề, ẩm thực lạc nhi vong nhân.",言我朝往而暮來兮，飲食樂而忘人。
"Tâm khiểm di nhi bất tỉnh cố hề, giao đắc ý nhi tương thân.",心慊移而不省故兮，交得意而相親。
"Y dư chí chi mạn ngu hề, hoài trinh xác chi hoàn tâm.",伊予志之慢愚兮，懷貞愨之懽心。
"Nguyện tứ vấn nhi tự tiến hề, đắc thượng quân chi ngọc âm.",願賜問而自進兮，得尚君之玉音。
"Phụng hư ngôn nhi vọng thành hề, kỳ Thành Nam chi ly cung.",奉虛言而望誠兮，期城南之離宮。
"Tu bạc cụ nhi tự thiết hề, quân tằng bất khẳng hồ hạnh lâm.",修薄具而自設兮，君曾不肯乎幸臨。
"Khuếch độc tiềm nhi chuyên tinh hề, thiên phiêu phiêu nhi tật phong.",廓獨潛而專精兮，天漂漂而疾風。
"Đăng lan đài nhi dao vọng hề, thần hoảng hoảng nhi ngoại dâm.",登蘭臺而遙望兮，神怳怳而外淫。
"Phù vân uất nhi tứ tái hề, thiên yểu yểu nhi trú âm.",浮雲鬱而四塞兮，天窈窈而晝陰。
"Lôi ân ân nhi hưởng khởi hề, thanh tượng quân chi xa âm.",雷殷殷而響起兮，聲像君之車音。
"Phiêu phong hồi nhi khởi khuê hề, cử duy ác chi xiêm xiêm.",飄風迴而起閨兮，舉帷幄之襜襜。
"Quế thụ giao nhi tương phân hề, phương khốc liệt chi ngân ngân.",桂樹交而相紛兮，芳酷烈之誾誾。
"Khổng tước tập nhi tương tồn hề, huyền viên khiếu nhi trường ngâm.",孔雀集而相存兮，玄猿嘯而長吟。
"Phí thuý hiếp dực nhi lai tuỵ hề, loan phụng tường nhi bắc nam.",翡翠脅翼而來萃兮，鸞鳳翔而北南。
"Tâm bằng y nhi bất thư hề, tà khí tráng nhi công trung.",心憑噫而不舒兮，邪氣壯而攻中。
"Hạ lan đài nhi chu lãm hề, bộ thung dung ư thâm cung.",下蘭臺而周覽兮，步從容於深宮。
"Chính điện khối dĩ tạo thiên hề, uất tịnh khởi nhi khung sùng.",正殿塊以造天兮，鬱並起而穹崇。
"Gian tỷ ỷ ư đông sương hề, quan phù mỹ mỹ nhi vô cùng.",間徙倚於東廂兮，觀夫靡靡而無窮。
"Tễ ngọc hộ dĩ hám kim phô hề, thanh tăng hoành nhi tự chung âm.",擠玉戶以撼金鋪兮，聲噌吰而似鍾音。
"Khắc mộc lan dĩ vi suy hề, sức văn hạnh dĩ vi lương.",刻木蘭以為榱兮，飾文杏以為梁。
"La phong nhung chi du thụ hề, ly lâu ngô nhi tương sanh.",羅豐茸之遊樹兮，離樓梧而相撐。
"Thi khôi mộc chi bạc lô hề, uỷ sâm si dĩ khang lương.",施瑰木之欂櫨兮，委參差以槺梁。
"Thì phảng phất dĩ vật loại hề, tượng Tích Thạch chi tương tương.",時彷彿以物類兮，像積石之將將。
"Ngũ sắc huyễn dĩ tương diệu hề, lạn diệu diệu nhi thành quang.",五色炫以相曜兮，爛耀耀而成光。
"Trí thác thạch chi linh bích hề, tượng đại mội chi văn chương.",緻錯石之瓴甓兮，像玳瑁之文章。
"Trương la ỷ chi mạn duy hề, thuỳ Sở tổ chi liên cương.",張羅綺之幔帷兮，垂楚組之連綱。
"Phủ trụ my dĩ thung dung hề, lãm Khúc Đài chi ương ương.",撫柱楣以從容兮，覽曲臺之央央。
"Bạch hạc khiếu dĩ ai hiệu hề, cô thư trĩ ư khô dương.",白鶴噭以哀號兮，孤雌跱於枯楊。
"Nhật hoàng hôn nhi vọng tuyệt hề, trướng độc thác ư không đường.",日黃昏而望絕兮，悵獨託於空堂。
"Huyền minh nguyệt dĩ tự chiếu hề, tồ thanh dạ ư động phòng.",懸明月以自照兮，徂清夜於洞房。
"Viện nhã cầm dĩ biến điệu hề, tấu sầu tứ chi bất khả trường.",援雅琴以變調兮，奏愁思之不可長。
"Án lưu chuỷ dĩ khước chuyển hề, thanh ấu miểu nhi phục dương.",案流徵以卻轉兮，聲幼眇而復揚。
"Quán lịch lãm kỳ trung tháo hề, ý khảng khái nhi tự ngang.",貫歷覽其中操兮，意慷慨而自卬。
"Tả hữu bi nhi thuỳ lệ hề, thế lưu ly nhi tòng hoành.",左右悲而垂淚兮，涕流離而從橫。
"Thư tức ấp nhi tăng hy hề, sỉ lý khởi nhi bàng hoàng.",舒息悒而增欷兮，蹝履起而彷徨。
"Du trường duệ dĩ tự ế hề, sổ tích nhật chi khiên ương.",揄長袂以自翳兮，數昔日之愆殃。
"Vô diện mục chi khả hiển hề, toại đồi tứ nhi tựu sàng.",無面目之可顯兮，遂頹思而就床。
"Đoàn phân nhược dĩ vi chẩm hề, tịch thuyên lan nhi thần hương.",摶芬若以為枕兮，席荃蘭而茞香。
"Hốt tẩm mị nhi mộng tưởng hề, phách nhược quân chi tại bàng.",忽寢寐而夢想兮，魄若君之在旁。
"Dịch ngụ giác nhi vô kiến hề, hồn vương vương nhược hữu vong.",惕寤覺而無見兮，魂迋迋若有亡。
"Chúng kê minh nhi sầu dư hề, khởi thị nguyệt chi tinh quang.",眾雞鳴而愁予兮，起視月之精光。
"Quan chúng tinh chi hàng liệt hề, Tất, Mão xuất ư đông phương.",觀眾星之行列兮，畢昴出於東方。
"Vọng trung đình chi ái ái hề, nhược quý thu chi giáng sương.",望中庭之藹藹兮，若季秋之降霜。
"Dạ mạn mạn kỳ nhược tuế hề, hoài uất uất kỳ bất khả tái canh.",夜曼曼其若歲兮，懷鬱鬱其不可再更。
"Đạm yển kiển nhi đãi thự hề, hoang đình đình nhi phục minh.",澹偃蹇而待曙兮，荒亭亭而復明。
"Thiếp nhân thiết tự bi hề, cứu niên tuế nhi bất cảm vong.",妾人竊自悲兮，究年歲而不敢忘。
"Thị tuế thập nguyệt ký vọng, Học Tốn thị tự Bảo Triện chi dưỡng trai quy vu Hà Khẩu thư viện, kê minh sách mã vu kỳ đồ nhi chi Thiên Thai sơn.",是歳十月既望，學遜氏自寶篆之養齋，歸于河口書院，雞鳴策馬迂其途而之天台山。
"Đông phương dục minh, thiên sắc thượng lê.",東方欲明，天色尚黎。
"Ải nãi nhất thanh, quần sơn chuyển huy.",欸乃一聲，群山轉暉。
"Trắc bỉ thôi ngôi, phóng nhãn hoành di.",陟彼崔嵬，放眼紘夤。
"Yên quang vạn thái, tỉ bộ bất tề.",煙光萬態，徙步不齊。
"Nãi uỷ bí chỉ sách, túng mã chi sở chi.",乃委轡止策，縱馬之所之。
"Hốt yên sơn đê thụ thuý, loan hồi thuỷ mị.",忽焉山低樹翠，灣迴水媚。
"Tán lịch ngại lý, bình cương sa khỉ.",散礫礙履，平崗沙起。
"Hổ báo củng thị, cầu long tác thế.",虎豹拱視，虯龍作勢。
"Kim cương ủ lũ, sư tử phục địa.",金剛傴僂，獅子伏地。
"Bại bích thành đôi, phác bi thất lệ.",敗壁成堆，撲碑失隸。
"Thác nhận thiền căn, hoảng nhiên thiên thị.",錯認禪根，恍然天市。
Dã tẩu vị ngôn:,野叟為言：
- Thử tiên triều hành cung chi cố chỉ dã.,此先朝行宮之故址也。
"Dư tòng nhi vấn kỳ sự,",余從而問其事，
Tắc lịch lịch như Vân Du chi sở ký.,則歷歷如雲遊之所記。
"Thịnh vãn tuần hoàn, cố sự thành lan.",盛晩循環，故事成瀾。
"Ngẫu xúc mục nhi thương tâm, giác lâm phong nhi hậu nhan.",偶觸目而傷心，覺臨風而厚顔。
"Khoảnh hữu nhất nhân, tòng sơn biên lai,",頃有一人，從山邊來，
"Nhận thị cố nhân, tương kiến thậm hoan.",認是故人，相見甚歡。
"Tương dữ bả ác vu tùng phong chi hạ,",相與把握于松風之下，
Đề huề ư trúc thạch chi gian.,提攜於竹石之間。
"Tự bình sinh chi khế khoát,",敘平生之契闊，
Bình vũ trụ chi đại quan.,評宇宙之大觀。
"Cố nhân hứng tận, dư do bàn hoàn.",故人興盡，余猶盤桓。
Quái nhi vấn dư viết:,怪而問余曰：
"- Thiên địa danh thắng đa hỹ,",天地名勝多矣，
Nhi tử hà luyến hồ tư san?,而子何戀乎斯山。
Viết:,曰：
"- Tạo thiết vô cùng, tế bàn phi trách.",造設無窮，際蟠非窄。
"Nhân sinh kỳ gian, quý hồ thuận thích.",人生其間，貴乎順適。
"Dư cái ố thành thị chi huyên hoa,",余蓋惡城市之諠譁，
Hỷ sơn cư chi nhã tịch.,喜山居之雅寂。
"Tương dĩ sảng hồ dư hoài,",將以爽乎余懷，
Khởi dư hiếu vu cùng tịch.,豈余好于窮僻。
"Sơn bất tại cao, thuỷ bất tại thâm.",山不在高，水不在深。
"Sơn thuỷ chi lạc, ngụ ư mục nhi đắc ư tâm.",山水之樂，寓於目而得於心。
Hà tất:,何必：
"Cùng Hổ Khê chi nguyên, thám Nhạn Đãng chi quật.",窮虎溪之源，探雁蕩之窟，
"Phan thê cốt chi sào, khám tiềm giao chi thất.",攀梯鶻之巢，瞰潛蛟之室。
Nhiên hậu túc dĩ sướng ngô hoài nhi tiêu tục lự dã tai?,然後足以暢吾懷而消俗慮也哉？
"Nãi đăng vọng giang chi lâu, cô thị tửu nhi ẩm chi.",乃登望江之樓，沽市酒而飲之。
"Tửu cập vi huân, cố nhân quắc nhiên khởi viết:",酒及微醺，故人矍然起曰：
"- Văn chương, thái cực chi tuý dã,",文章，太極之粹也，
"Giang sơn, pháp tương chi bí dã.",江山，法像之秘也。
"Đại khối ký giả ngã dĩ văn chương,",大塊既假我以文章，
Giang sơn phục triệu ngã dĩ yên cảnh.,江山復召我以煙景。
Hà dĩ đắc tư ư thiên địa tai?,何以得斯於天地哉？
"Hoặc giả các tỉnh ngô thân, tài ngô văn.",或者各省吾身，栽吾文。
"Khứ hoa tựu thực, san ngoa vi thuần.",去華就寔，刊訛為純。
"Tước kỳ chi diệp, dĩ toàn ngô chân.",削其枝葉，以全吾真。
"Thứ bất đố hồ tạo hoá, diệc vô phụ hồ hồng quân.",庶不妒乎造化，亦無負乎洪鈞。
"Nhân bả trản canh chước, phách án nhi ngâm vân:",因把盞更酌，拍案而吟云：
"Giang sơn duyệt nhân đại, thiên tải nhược đán mộ.",江山閲人代，千載若旦暮。
"Ngẫu vu trần ngoại chẩn, phổ cực hoàn trung thú.",偶迂塵外軫，溥極寰中趣。
"Đăng quan khoát tráng mâu, sơ dương kiển túc vụ.",登觀豁壯眸，初陽蹇宿霧。
"Ẩn ước Lãm Sơn vân, hy vi Thiên Đức thụ.",隱約覽山雲，稀微天德樹，
"Thời lai thiên lý phong, tập tập xuy phương đỗ.",時來千里風，習習吹芳杜。
"Xung tưởng mịch liêu thiên, ngô ngữ thục dữ ngộ.",沖想寞寥天，吾語孰與晤。
"Cổ nhân nan dữ kim, kim nhật thúc thành cổ.",古人難與今，今日倏成古。
"Hiền thánh khứ bất quy, trí ngu đồng thử lộ.",賢聖去不歸，智愚同此路。
"Tài đa đạo sở tăng, học quảng nhân tranh đố.",才多道所憎，學廣人爭妒。
"Thông minh tạc hỗn độn, anh phát táng trung tố.",聰明鑿混沌，英發喪衷素。
"Đãn toàn thử nhân trí, thứ thứ hồ lạc thọ.",但全此仁智，庶庶乎樂壽。
"Ngâm thành tửu hạc, yên ngưng sơn mộ.",吟成酒涸，煙凝山暮。
Dư cố thư đồng viết:,余顧書童曰：
- Tiểu tử chí chi!,小子識之，
Tác biệt nhi khứ.,作別而去。
Ta ta tạo vật hề dĩ ngã vi sinh?,嗟嗟造物奚以我為生？
"Dữ ngã dĩ trí nhi đoản kỳ chí,",與我以智而短其志，
Dữ ngã dĩ thành nhi bệnh kỳ hình.,與我以成而病其形。
"Ký bất năng vi câu chi ngang ngang thiên lý,",既不能為駒之昂昂千里，
Hựu bất năng vi phù chi phiếm phiếm trung hành.,又不能為鳧之泛泛中行。
"Ký bất năng vi chí điểu chi tủng thân trắc mục,",既不能為鷙鳥之竦身側目，
Hựu bất năng vi ẩn báo chi liễm thái tàng thanh.,又不能為隱豹之歛彩藏聲。
Ta ta tạo vật hề dĩ ngã vi sinh?,嗟嗟造物奚以我為生？
"Lạm tòng khoa hoạn lịch duyệt chu tinh,",濫從科宦歷閱周星，
Cửu an điềm thoái ngẫu thử gian trinh.,久安恬退偶此艱貞。
"Hốt văn hữu mệnh bất cảm dĩ hoàng ninh,",忽聞有命不敢以遑寧，
Danh nghĩa vi trọng lợi hại vi khinh.,名義為重利害為輕。
"Dục dĩ lý thắng nạn dữ thế tranh,",欲以理勝難與勢爭，
Hãn nhiên bất cố hữu vi vô thành.,悍然不顧有為無成。
Ta ta tạo vật hề dĩ ngã vi sinh?,嗟嗟造物奚以我為生？
"Thượng vô dĩ báo đáp quân phụ,",上無以報答君父，
Hạ vô dĩ cực tế sinh linh.,下無以極濟生靈。
"Nội vô dĩ nghĩa hối tử điệt thiện hoá tộc lý,",內無以義誨子姪善化族里，
Ngoại vô dĩ trung tín tòng giả thuỷ chung bằng tình.,外無以忠信從者始終朋情。
Dân sinh tam sự tàm phụ thế linh.,民生三事慚負涕零。
Ta ta tạo vật hề dĩ ngã vi sinh?,嗟嗟造物奚以我為生？
"Sinh nhi luân ư khuyển dương chi dị vực,",生而淪於犬羊之異域，
Hà như tử nhi đồng hồ thiên địa diểu minh.,何如死而同乎天地杳冥。
"Sinh nhi vi nhân gian chi huyền vưu phụ chuế,",生而為人間之懸疣附贅，
Hà như tử nhi vị giang sơn chi quỳnh chi ngọc anh.,何如死而為江山之瓊枝玉英。
"Nhị triêm thuỷ bích Nùng thường sơn thanh,",弭霑水碧濃常山青，
Nhất thốn tĩnh địa thiên cổ giai thành.,一寸靜地千古佳城。
Du du hồ! Dương dương hồ!,悠悠乎！洋洋乎！
Sóc chi kiếm! Không chi thi! Đằng chi thung!,朔之劍！空之詩！藤之樁！
"Tương dữ vi trắc giáng tả hữu phong vũ lôi đình,",相與為陟降左右風雨雷霆，
Dĩ tẩy hồ my thiên chi tinh.,以洗乎弥天之腥。
Ta ta tạo vật hề dĩ ngã vi sinh?,嗟嗟造物奚以我為生？
Trù tích chi dạ mộng dữ Khuất Tử Bình đối ngã ngôn:,疇昔之夜夢與屈子平對我言：
"“Khứ điếu tựu hạ, khứ hạ tựu điếu”.",「去弔就賀，去賀就弔」。
"Hí kịch sổ đoạn tửu trường vị khuynh,",戲劇數段酒觴未傾，
"Nhi kim yên như mộng như giác, như tuý như tinh.",而今焉如夢如覺，如醉如醒。
"Tri ngã giả hoặc cơ kỳ quá phẫn,",知我者或譏其過憤，
Bất tri giả hoặc ác kỳ yêu danh.,不知者或惡其要名。
