vi,cn
"Tứ hải đồng hàn thực,",四海同寒食，
Thiên thu vị nhất nhân.,千秋為一人。
"Cố hương hành vân thị,",故鄉行雲是，
Hư thất toạ gian đồng.,虛室坐間同。
"Nhật lạc tây sơn mộ,",日落西山暮，
Phương tri thiên hạ không.,方知天下空。
"Dục chuyển thanh do sáp,",欲囀聲猶澀，
Tương phi vũ vị điều.,將飛羽未調。
"Cao phong bất tá tiện,",高風不借便，
Hà xứ đắc thiên kiều?,何處得遷喬。
"Bàn căn thực doanh chử,",盤根植瀛渚，
Giao can hoành ỷ thiên.,交干橫倚天。
"Thư hoa quang tứ hải,",舒華光四海，
Quyển diệp âm sơn xuyên.,卷葉蔭山川。
"Hữu vân quang sạ tình,",有雲光乍晴，
Vô thuỷ ảnh hoàn không.,無水影還空。
"Mạc nhạ tây trầm khứ,",莫訝西沉去，
Minh tiêu hựu xuất đông.,明霄又出東。
"Nhật lý dương triêu thái,",日裏颺朝綵，
Cầm trung bạn dạ đề.,琴中伴夜啼。
"Thượng lâm đa thiểu thụ,",上林多少樹，
Bất tá nhất chi thê.,不借一枝棲。
"Trục vũ phiêu khinh tụ,",逐舞飄輕袖，
Truyền ca cộng nhiễu lương.,傳歌共繞梁。
"Động chi sinh loạn ảnh,",動枝生亂影，
Xuy hoa tống viễn hương.,吹花送遠香。
"Sơn kế đương song mãn,",山髻當窗滿，
Tùng thoa lạc tụ khinh.,松釵落袖輕。
"Lão tăng tuy tịch mịch,",老僧雖寂寞，
Quy hữu nhất hoa nghinh.,歸有一花迎。
"Thuỳ trác Côn sơn ngọc,",誰斲崑山玉，
Tài thành Chức Nữ sơ.,裁成織女梳。
"Khiên Ngưu nhất khứ hậu,",牽牛一去後，
Sầu trịch bích không hư.,愁擲碧空虛。
"Thượng hữu đề bào tặng,",尚有綈袍贈，
Ưng lân Phạm thúc hàn.,應憐范叔寒。
"Bất tri thiên hạ sĩ,",不知天下士，
Do tác bố y khan.,猶作布衣看。
"Kiếm ảnh hoành tiêu trướng,",劍影橫綃帳，
Đăng quang yểm hoạ lâu.,燈光掩畫樓。
"Ngô cung thâm tự hải,",吳宮深似海，
Dạ dạ mộng Kinh Châu.,夜夜夢荊州。
"Thượng lưu thanh trủng tại,",尚留青塚在，
Di hận nhập tì bà.,遺恨入琵琶。
"Không đối Hồ thiên nguyệt,",空對胡天月，
Nan vong Hán uyển hoa.,難忘漢苑花。
"Hầu môn thâm tự hải,",侯門深似海，
Cự nhãn thức anh hùng.,巨眼識英雄。
"Lữ điếm khuynh đàm nhật,",旅店傾談日，
Cầu Nhiêm bái hạ phong.,虯髯拜下風。
"Thiên vong phi chiến tội,",天亡非戰罪，
Mạt lộ khốn anh hùng.,末路困英雄。
"Khí tận Ngu đồng tử,",氣盡虞同死，
Tư thần tiếu Bái Công.,司晨笑沛公。
"Dịch thuỷ phong tiêu sắt,",易水風蕭瑟，
Khinh thân phó hổ lang.,輕身赴虎狼。
"Thuỳ vân sơ kiếm thuật,",誰雲疏劍術，
Khí dĩ nhiếp Tần vương.,氣已懾秦王。
"Yên Triệu đa kỳ sĩ,",燕趙多奇士，
Bi ca khởi thị trung.,悲歌起市中。
"Thanh thanh du hiệp lệ,",聲聲遊俠淚，
Kích trúc tiệp thu phong.,擊築挾秋風。
"Vạn mục tự sinh thính,",萬牧自生聽，
Thái không hằng tịch liêu.,太空恆寂寥。
"Hoàn tòng tĩnh trung khởi,",還從靜中起，
Khước hướng tĩnh trung tiêu.,卻向靜中消。
"Trạc trạc đương hiên trúc,",擢擢當軒竹，
Thanh thanh trọng tuế hàn.,青青重歲寒。
"Tâm trinh đồ kiến thưởng,",心貞徒見賞，
Thác tiểu vị thành can.,籜小未成竿。
"Quang ánh trang lâu nguyệt,",光映妝樓月，
Hoa thừa ca phiến phong.,花承歌扇風。
"Dục đố mai tương liễu,",欲妒梅將柳，
Cố lạc tảo xuân trung.,故落早春中。
"Vi thảo đáng tác lan,",為草當作蘭，
Vi mộc đáng tác tùng.,為木當作松。
"Lan u hương phong viễn,",蘭幽香風遠，
Tùng hàn bất cải dung.,松寒不改容。
"Nhân chi vi thiện sự,",人之為善事，
Thiện sự nghĩa đương vi.,善事義當為。
"Kim thạch do năng động,",金石猶能動，
Quỷ thần kỳ khả khi.,鬼神其可欺。
"Sự tu an nghĩa mệnh,",事須安義命，
Ngôn tất đạo can tỳ.,言必道肝脾。
"Mạc vấn thân chi ngoại,",莫問身之外，
Nhân tri dữ bất tri.,人知與不知。
"Mãn mục vô tương thức,",滿目無相識，
Chu trung độc tả thi.,舟中獨寫詩。
"Ngô tâm nan thuyết xứ,",吾心難說處，
Chỉ hữu nhất tu tri.,只有一鬚知。
"Thân thể tại ngục trung,",身体在獄中，
Tinh thần tại ngục ngoại.,精神在獄外。
"Dục thành đại sự nghiệp,",欲成大事業，
Tinh thần cánh yếu đại.,精神更要大。
"Ngã thừa du bích xa,",我乘油壁車，
Lang thừa thanh thông mã.,郎乘青驄馬。
"Hà xứ kết đồng tâm,",何處結同心，
Tây lăng tùng bách hạ.,西陵松柏下。
"Tuy mông kim nhật sủng,",雖蒙今日寵，
Do ức tích thời liên.,猶憶昔時憐。
"Dục tri tâm đoạn tuyệt,",欲知心斷絕，
Ưng khan tất thượng huyền.,應看膝上弦。
"Đại mộng thuỳ tiên giác,",大夢誰先覺，
Bình sinh ngã tự tri.,平生我自知。
"Thảo đường xuân thuỵ túc,",草堂春睡足，
Song ngoại nhật trì trì.,窗外日遲遲。
"Tương phùng hoa mãn thiên,",相逢花滿天，
Tương biệt hoa tại thuỷ.,相別花在水。
"Xuân sắc như mộng trung,",春色如夢中，
Nhược thuỷ diểu thiên lý.,弱水杳千里。
"Thiên phong xuy ngọc bội,",天風吹玉佩，
Bạch vân hà ly ly.,白雲何離離。
"Vu sơn tha dạ vũ,",巫山他夜雨，
Nguyện thấp Tương Vương y.,愿濕襄王衣。
"Vũ vực đa phi tướng,",禹域多飛將，
Oa lư thặng dật dân.,蝸廬剩逸民。
"Dạ yêu đàm để ảnh,",夜邀潭底影，
Huyền tửu tụng Hoàng nhân.,玄酒頌皇仁。
"Yên thuỷ tầm thường sự,",煙水尋常事，
Hoang thôn nhất điếu đồ.,荒村一釣徒。
"Thâm tiêu trầm tuý khởi,",深宵沉醉起，
Vô xứ mịch cô bồ.,無處覓菰蒲。
"Chỉ hữu mông mông ý,",只有蒙蒙意，
Nhân gia dữ điếu ky.,人家與釣磯。
"Tự môn chung sạ khởi,",寺門鐘乍起，
Tiều khách kính do phi.,樵客徑猶非。
"Tứ bách tằng toàn lạc,",四百層全落，
Tam thiên trượng thuý phi.,三千丈翠飛。
"Dữ thuỳ tham hoạ lý,",與誰參畫理，
Bán diện tận tà huy.,半面盡斜暉。
"Thiên Hán lương thu dạ,",天漢涼秋夜，
Trừng trừng nhất kính minh.,澄澄一鏡明。
"Sơn không viên lũ khiếu,",山空猿屢嘯，
Lâm tĩnh thước tần kinh.,林靜鵲頻驚。
"Yêu liêm dục hà chi,",腰鐮欲何之，
Đông viên ngải thu cửu.,東園刈秋韭。
"Thế sự bất phục luân,",世事不復論，
Bi ca hoà tiều tẩu.,悲歌和樵叟。
"Khai môn vọng Trường Xuyên,",開門望長川，
Bạc mộ kiến ngư giả.,薄暮見漁者。
Tá vấn bạch đầu ông:,借問白頭翁，
Thuỳ luân kỷ niên dã?,垂綸幾年也。
"Di miếu đan thanh lạc,",遺廟丹青落，
Không sơn thảo mộc trường.,空山草木長。
"Do văn từ Hậu Chủ,",猶聞辭後主，
Bất phục ngoạ Nam Dương.,不復臥南陽。
"Độc thắng vũ tiền sắc,",獨勝雨前色，
Kỳ như vũ hậu sơn.,其如雨後山。
"Đạm tình vân tự biệt,",淡晴雲自別，
Nùng thuý thụ tương ban.,濃翠樹相斑。
"Vũ tễ lãnh xuất dục,",雨霽冷出浴，
Lam ngưng thuý dục trích.,嵐凝翠欲滴。
"Thục trừng phát tình ngâm,",熟瞪發情吟，
Hỗn thân hoá hàn bích.,渾身化寒碧。
"Tiên nga kim hạ giá,",仙娥今下嫁，
Kiêu tử tự đồng hoà.,驕子自同和。
"Kiếm kích quy điền tận,",劍戟歸田盡，
Ngưu dương nhiễu tái đa.,牛羊繞塞多。
"Hán sứ nam hoàn tận,",漢使南還盡，
Hồ trung thiếp độc tồn.,胡中妾獨存。
"Tử đài miên vọng tuyệt,",紫臺綿望絕，
Thu thảo bất kham luân.,秋草不堪論。
"Chiêu Quân phất ngọc an,",昭君拂玉鞍，
Thượng mã đề hồng giáp.,上馬啼紅頰。
"Kim nhật Hán cung nhân,",今日漢宮人，
Minh triêu Hồ địa thiếp.,明朝胡地妾。
"Vi sân Vương lục sự,",為嗔王錄事，
Bất ký thảo đường ty.,不寄草堂貲。
"Tạc thuộc sầu xuân vũ,",昨屬愁春雨，
Năng vong dục lậu thì.,能忘欲漏時。
"Ngã diệc kỵ lư khách,",我亦騎驢客，
Thô tri hành lộ nan.,粗知行路難。
"Lục niên tam kiến nhữ,",六年三見汝，
Tân khổ độ Tang Càn.,辛苦渡桑乾。
"Vũ quá sơn tẩy dung,",雨過山洗容，
Vân lai sơn nhập mộng.,雲來山入夢。
"Vân vũ tự vãng lai,",雲雨自往來，
Thanh sơn nguyên bất động.,青山原不動。
"Gia trú xuân ba thượng,",家住春波上，
Xuân thâm vị đắc quy.,春深未得歸。
"Đào hoa tân thuỷ trưởng,",桃花新水長，
Ứng một hoán sa ky.,應沒浣紗磯。
"Mạch đầu dương liễu chi,",陌頭楊柳枝，
Dĩ bị xuân phong xuy.,已被春風吹。
"Thiếp tâm chính đoạn tuyệt,",妾心正斷絕，
Quân hoài na đắc tri.,君懷那得知。
"Xuân uyển nhật bồi hồi,",春苑日徘徊，
Trúc đường xâm dạ khai.,竹堂侵夜開。
"Kinh điểu bài lâm độ,",驚鳥排林度，
Phong hoa cách thuỷ lai.,風花隔水來。
"Xuân đáo thanh minh hảo,",春到清明好，
Tình thiên cẩm tú văn.,晴天錦繡紋。
"Niên niên đương thử tiết,",年年當此節，
Để sự vũ phân phân.,底事雨紛紛。
"Xuân trung nhất dạ vũ,",春中一夜雨，
Thiên hạ bán niên tâm.,天下半年心。
"Khán thủ dương hoà ý,",看取陽和意，
Hỉ vô tiêu sắt ngâm.,喜無蕭瑟吟。
"Vạn thụ giang biên hạnh,",萬樹江邊杏，
Tân khai nhất dạ phong.,新開一夜風。
"Mãn viên thâm thiển sắc,",滿園深淺色，
Chiếu tại lục ba trung.,照在綠波中。
"Sính vọng đăng hương các,",騁望登香閣，
Tranh cao há thế đài.,爭高下砌臺。
"Lâm gian đạp thanh khứ,",林間踏青去，
Tịch thượng ký tiên lai.,席上寄箋來。
"Thượng uyển hà cùng thụ,",上苑何窮樹，
Hoa gian thứ đệ tân.,花間次第新。
"Hương xa dữ ti kỵ,",香車與絲騎，
Phong tĩnh diệc sinh trần.,風靜亦生塵。
"Xuân du phương thảo địa,",春遊芳草地，
Hạ thưởng lục hà trì.,夏賞綠荷池。
"Thu ẩm hoàng hoa tửu,",秋飲黃花酒，
Đông ngâm bạch tuyết thi.,冬吟白雪詩。
"Dao dạng Việt giang xuân,",搖漾越江春，
Tương tương thái bạch tần.,相將採白蘋。
"Quy thì bất giác dạ,",歸時不覺夜，
Xuất phố nguyệt tuỳ nhân.,出浦月隨人。
"Giang thuỷ xuân trầm trầm,",江水春沉沉，
Thượng hữu song trúc lâm.,上有雙竹林。
"Trúc diệp hoại thuỷ sắc,",竹葉壞水色，
Lang diệc hoại nhân tâm.,郎亦壞人心。
"Gia ký Chinh Hà ngạn,",家寄征河岸，
Chinh nhân kỷ tuế du.,征人幾歲遊。
"Bất như triều thuỷ tín,",不如潮水信，
Mỗi nhật đáo sa đầu.,每日到沙頭。
"Thừa hiểu nam hồ khứ,",乘曉南湖去，
Sâm si điệp lãng hoành.,參差疊浪橫。
"Tiền Châu tại hà xứ,",前洲在何處，
Sương lý nhạn anh anh.,霜裏雁嚶嚶。
"Thuỵ khởi khải song phi,",睡起啟窗扉，
Bất tri xuân dĩ quy.,不知春已歸。
"Nhất song bạch hồ điệp,",一雙白蝴蝶，
Phách phách sấn hoa phi.,拍拍趁花飛。
"Niểu niểu thành biên liễu,",裊裊城邊柳，
Thanh thanh mạch thượng tang.,青青陌上桑。
"Đề lung vong thái diệp,",提籠忘採葉，
Tạc dạ mộng Ngư Dương.,昨夜夢漁陽。
"Tuyết tận huyên trừu diệp,",雪盡萱抽葉，
Phong khinh thuỷ biến đài.,風輕水變苔。
"Ngọc Quan âm tín đoạn,",玉關音信斷，
Hựu kiến phát đình mai.,又見發庭梅。
"Xuân mộng tuỳ vân tán,",春夢隨雲散，
Phi hoa trục thuỷ lưu;,飛花逐水流；
Ký ngôn chúng nhi nữ:,寄言眾兒女：
Hà tất mịch nhàn sầu.,何必覓閑愁。
"Hoãn hoãn tiền đình bộ,",緩緩前庭步，
Quy mô nhất bệnh nhân.,規模一病人。
"Oanh thanh huyên vật ngoại,",鶯聲喧物外，
Tá vấn thị thuỳ xuân.,借問是誰春。
"Niên trường quy hà xứ,",年長歸何處，
Thanh sơn vị hữu gia.,青山未有家。
"Thưởng xuân vô tửu ẩm,",賞春無酒飲，
Đa khán tự trung hoa.,多看寺中花。
"Tửu bôi xuân tuý hảo,",酒杯春醉好，
Phi tuyết vãn đình nhàn.,飛雪晚庭閒。
"Cửu ức đồng tiền thưởng,",久憶同前賞，
Trung thu đối viễn san.,中秋對遠山。
"San viễn đối thu trung,",山遠對秋中，
Thưởng tiền đồng ức cửu.,賞前同憶久。
"Nhàn đình vãn tuyết phi,",閒庭晚雪飛，
Hảo tuý xuân bôi tửu.,好醉春杯酒。
"Tì hổ thiên môn túc,",貔虎千門肅，
Y quan thất phẩm thông.,衣冠七品通。
"Bạch đầu quân sĩ tại,",白頭軍士在，
Vãng vãng thuyết Nguyên Phong.,往往說元豐。
"Xuân phong như quý khách,",春風如貴客，
Nhất đáo tiện phồn hoa.,一到便繁華。
"Lai tảo thiên sơn tuyết,",來掃千山雪，
Quy lưu vạn quốc hoa.,歸留萬國花。
Nhàn đình phong vũ quá,閒庭風雨過，
Thuỵ giác vô nhân cộng,睡覺無人共。
Thâm viện tĩnh âm âm,深院靜陰陰，
Hàn liêm thần tự động,寒簾辰自動。
"Xuân sắc tam phân nhị,",春色三分二，
Nhân sinh thất thập hy.,人生七十稀。
"Điệp hồn quy nghĩ trủng,",蝶魂歸蟻塚，
Hoa biện bạc ngư y.,花瓣泊魚衣。
"Xuân thảo thanh thanh vạn lý dư,",春草青青萬里餘，
Biên thành lạc nhật kiến ly cư.,邊城落日見離居。
"Tình tri hải thượng tam niên biệt,",情知海上三年別，
Bất ký vân gian nhất chỉ thư.,不寄雲間一紙書。
"Bạch đậu tam cân trọng,",白豆三斤重，
Chất cam nhi vị hương.,質甘而味香。
"Thanh niên tăng sản đắc,",青年增產得，
Thỉnh nhĩ thường nhất thường.,請你嚐一嚐。
"Nghinh xuân vô biệt quỹ,",迎春無別饋，
Duy hữu tửu sổ tôn.,唯有酒數樽。
"Thỉnh nhĩ môn nhất tuý,",請你們一醉，
Cộng khánh thắng lợi xuân.,共慶勝利春。
"Hoa mãn trung đình tửu mãn tôn,",花滿中庭酒滿樽，
Bình minh độc toạ đáo hoàng hôn.,平明獨坐到黃昏。
"Xuân lai thi tứ thiên hà xứ,",春來詩思偏何處，
Phi quá Hàm Quan nhập đỉnh môn.,飛過函關入鼎門。
"Phi tuyết đới xuân phong,",飛雪帶春風，
Bùi hồi loạn nhiễu không.,裴回亂繞空。
"Quân khan tự hoa xứ,",君看似花處，
Thiên tại Lạc thành đông.,偏在洛城東。
"Xuân tuyết mãn không lai,",春雪滿空來，
Xúc xứ tự hoa khai.,觸處似花開。
"Bất tri viên lý thụ,",不知園裏樹，
Nhược cá thị chân mai?,若箇是真梅。
"Xuân tuyết đoạ như si,",春雪墮如簁，
Hồn gia tuý bất tri.,渾家醉不知。
"Nê lưu hổ đấu tích,",泥留虎鬥跡，
Sầu sát lộ bàng nhi.,愁殺路傍兒。
"Hồ điệp mộng trung ý,",胡蝶夢中意，
Đỗ quyên thanh ngoại sầu.,杜鵑聲外愁。
"Vấn xuân xuân bất ngữ,",問春春不語，
Liễu nhứ ám đinh châu.,柳絮暗汀洲。
"Sơn tuyền lưỡng xứ vãn,",山泉兩處晚，
Hoa liễu nhất viên xuân.,花柳一園春。
"Hoàn trì thiên nhật tuý,",還持千日醉，
Cộng tác bách niên nhân.,共作百年人。
"Hoa khai bất đồng thưởng,",花開不同賞，
Hoa lạc bất đồng bi.,花落不同悲。
"Dục vấn tương tư xứ,",欲問相思處，
Hoa khai hoa lạc thì.,花開花落時。
"Lạm thảo kết đồng tâm,",嚂草結同心，
Tương dĩ dị tri âm.,將以遺知音。
"Xuân sầu chính đoạn tuyệt,",春愁正斷絕，
Xuân điểu phục ai ngâm.,春鳥復哀吟。
"Phong hoa nhật tương lão,",風花日將老，
Giai kỳ do diểu diểu.,佳期猶渺渺。
"Bất kết đồng tâm nhân,",不結同心人，
Không kết đồng tâm thảo.,空結同心草。
Na kham hoa mãn chi,那堪花滿枝，
Phiên tác lưỡng tương tư,翻作兩相思。
Ngọc trợ thuỳ triêu kính,玉箸垂朝鏡，
Xuân phong tri bất tri.,春風知不知。
"Oa minh thanh thảo bạc,",蛙鳴青草泊，
Thiền táo thuỳ dương phố.,蟬噪垂楊浦。
"Ngô hành diệc ngẫu nhiên,",吾行亦偶然，
Cập thử tân quá vũ.,及此新過雨。
"Nhất biệt Kinh Kha khứ,",一別荊軻去，
Hạp trần mai chí câm.,匣塵埋至今。
"Vị quân trùng phất thức,",爲君重拂拭，
Sắt sắt động long ngâm.,飋飋動龍吟。
"Nam quốc Tân Phong tửu,",南國新豐酒，
Đông Sơn tiểu kỹ ca.,東山小妓歌。
"Đối quân quân bất lạc,",對君君不樂，
Hoa nguyệt nại sầu hà.,花月奈愁何。
"Đông đạo yên hà chủ,",東道煙霞主，
Tây Giang thi tửu diên.,西江詩酒筵。
"Tương phùng bất giác tuý,",相逢不覺醉，
Nhật đoạ Lịch Dương xuyên.,日墮曆陽川。
"Liễm bí tuân Long Hán,",斂轡遵龍漢，
Hàm thê độ Ngọc Quan.,銜淒渡玉關。
"Kim nhật lưu sa ngoại,",今日流沙外，
Thuỳ thế niệm sinh hoàn.,垂涕念生還。
"Thiên hạ tao mông muội,",天下遭蒙昧，
Trung thần nặc tính danh.,忠臣匿姓名。
"Trung thiên yết nhật nguyệt,",中天揭日月，
Thục bất hiện kỳ hình.,孰不現其形。
